//X Y Z R G B Intensity
12.46000004 -9.27550030 -0.27474999 120 123 114 1039.000000
12.46774960 -9.28125000 -0.27399999 120 123 114 2435.000000
12.46949959 -9.28250027 -0.27300000 120 123 114 5067.000000
12.47049999 -9.28324986 -0.27200001 105 108 101 7407.000000
12.46875000 -9.28199959 -0.27100000 105 108 101 8071.000000
12.46724987 -9.28100014 -0.27000001 105 108 101 7914.000000
12.46875000 -9.28225040 -0.26899999 105 108 101 7478.000000
12.46825027 -9.28174973 -0.26800001 105 108 101 6532.000000
12.46924973 -9.28250027 -0.26699999 105 108 101 6467.000000
12.46675014 -9.28050041 -0.26600000 99 99 97 6582.000000
12.47000027 -9.28299999 -0.26499999 99 99 97 6507.000000
12.46875000 -9.28199959 -0.26400000 99 99 97 6657.000000
12.46749973 -9.28100014 -0.26300001 99 99 97 7764.000000
12.46850014 -9.28174973 -0.26199999 99 99 97 8464.000000
12.47175026 -9.28425026 -0.26100001 99 99 97 7985.000000
12.47224998 -9.28474998 -0.25999999 99 99 97 6417.000000
12.47074986 -9.28349972 -0.25900000 102 99 108 4400.000000
12.47175026 -9.28425026 -0.25799999 102 99 108 2521.000000
12.47125053 -9.28400040 -0.25700000 102 99 108 1146.000000
12.46825027 -9.28174973 -0.25600001 102 99 108 553.000000
12.46274948 -9.27875042 -0.27825001 120 123 114 950.000000
12.46624947 -9.28149986 -0.27724999 120 123 114 1275.000000
12.46749973 -9.28225040 -0.27649999 120 123 114 1821.000000
12.46500015 -9.28050041 -0.27524999 120 123 114 2557.000000
12.46350002 -9.27950001 -0.27425000 120 123 114 3725.000000
12.46700001 -9.28199959 -0.27350000 120 123 114 5557.000000
12.46774960 -9.28250027 -0.27250001 105 108 101 7832.000000
12.46475029 -9.28050041 -0.27125001 105 108 101 8346.000000
12.46574974 -9.28100014 -0.27024999 105 108 101 8303.000000
12.46525002 -9.28075027 -0.26925001 105 108 101 7539.000000
12.46525002 -9.28075027 -0.26824999 105 108 101 7124.000000
12.46700001 -9.28199959 -0.26725000 105 108 101 7174.000000
12.46875000 -9.28349972 -0.26650000 105 108 101 7224.000000
12.46825027 -9.28299999 -0.26550001 99 99 97 7232.000000
12.46850014 -9.28324986 -0.26449999 99 99 97 7417.000000
12.46949959 -9.28374958 -0.26350001 99 99 97 8253.000000
12.46749973 -9.28250027 -0.26249999 99 99 97 8917.000000
12.46975040 -9.28425026 -0.26150000 99 99 97 8635.000000
12.47274971 -9.28625011 -0.26050001 99 99 97 7578.000000
12.47099972 -9.28499985 -0.25950000 102 99 108 5339.000000
12.47000027 -9.28425026 -0.25850001 102 99 108 2992.000000
12.46549988 -9.28100014 -0.25725001 102 99 108 1628.000000
12.47375011 -9.28699970 -0.25650001 102 99 108 764.000000
12.47500038 -9.28800011 -0.25549999 102 99 108 371.000000
12.46175003 -9.27925014 -0.28075001 133 139 129 646.000000
12.46525002 -9.28199959 -0.28000000 133 139 129 1092.000000
12.47000027 -9.28549957 -0.27900001 120 123 114 2078.000000
12.46825027 -9.28425026 -0.27800000 120 123 114 3185.000000
12.46774960 -9.28400040 -0.27700001 120 123 114 4239.000000
12.46774960 -9.28374958 -0.27599999 120 123 114 5014.000000
12.46800041 -9.28400040 -0.27500001 120 123 114 5782.000000
12.46850014 -9.28425026 -0.27399999 120 123 114 6796.000000
12.46574974 -9.28225040 -0.27300000 120 123 114 7707.000000
12.46624947 -9.28275013 -0.27200001 105 108 101 8378.000000
12.46450043 -9.28149986 -0.27100000 105 108 101 8182.000000
12.46450043 -9.28149986 -0.27000001 105 108 101 7450.000000
12.46624947 -9.28275013 -0.26899999 105 108 101 7296.000000
12.46525002 -9.28199959 -0.26800001 105 108 101 7682.000000
12.46700001 -9.28324986 -0.26699999 105 108 101 7846.000000
12.46549988 -9.28225040 -0.26600000 105 108 101 7689.000000
12.46574974 -9.28250027 -0.26499999 99 99 97 7642.000000
12.46724987 -9.28349972 -0.26400000 99 99 97 8296.000000
12.46850014 -9.28425026 -0.26300001 99 99 97 8535.000000
12.46975040 -9.28524971 -0.26199999 99 99 97 7746.000000
12.46899986 -9.28474998 -0.26100001 99 99 97 7135.000000
12.46675014 -9.28299999 -0.25999999 99 99 97 5835.000000
12.46749973 -9.28374958 -0.25900000 102 99 108 3728.000000
12.46924973 -9.28499985 -0.25799999 102 99 108 2078.000000
12.47099972 -9.28625011 -0.25700000 102 99 108 1089.000000
12.46125031 -9.27900028 -0.25575000 102 99 108 517.000000
12.46450043 -9.28275013 -0.28325000 133 139 129 614.000000
12.46549988 -9.28349972 -0.28224999 133 139 129 896.000000
12.46574974 -9.28349972 -0.28125000 133 139 129 1557.000000
12.46450043 -9.28275013 -0.28025001 133 139 129 2417.000000
12.46700001 -9.28450012 -0.27950001 133 139 129 4332.000000
12.46825027 -9.28549957 -0.27849999 120 123 114 6128.000000
12.46774960 -9.28524971 -0.27724999 120 123 114 7585.000000
12.46774960 -9.28524971 -0.27625000 120 123 114 7907.000000
12.46650028 -9.28425026 -0.27524999 120 123 114 8235.000000
12.46599960 -9.28374958 -0.27425000 120 123 114 7753.000000
12.46500015 -9.28324986 -0.27325001 120 123 114 7528.000000
12.46624947 -9.28400040 -0.27225000 105 108 101 7564.000000
12.46475029 -9.28275013 -0.27125001 105 108 101 7442.000000
12.46525002 -9.28324986 -0.27024999 105 108 101 7589.000000
12.46549988 -9.28349972 -0.26925001 105 108 101 7625.000000
12.46825027 -9.28549957 -0.26850000 105 108 101 8000.000000
12.46724987 -9.28499985 -0.26750001 105 108 101 8725.000000
12.46624947 -9.28400040 -0.26650000 105 108 101 8489.000000
12.46599960 -9.28400040 -0.26550001 99 99 97 8621.000000
12.46624947 -9.28400040 -0.26449999 99 99 97 8725.000000
12.46724987 -9.28474998 -0.26350001 99 99 97 8500.000000
12.46624947 -9.28400040 -0.26249999 99 99 97 7707.000000
12.46899986 -9.28625011 -0.26150000 99 99 97 6810.000000
12.46599960 -9.28400040 -0.26050001 99 99 97 5753.000000
12.46650028 -9.28425026 -0.25950000 102 99 108 4157.000000
12.46675014 -9.28425026 -0.25850001 102 99 108 2664.000000
12.46700001 -9.28474998 -0.25749999 102 99 108 1446.000000
12.47274971 -9.28874969 -0.25650001 102 99 108 703.000000
12.45650005 -9.27799988 -0.28575000 129 137 126 700.000000
12.46549988 -9.28474998 -0.28500000 123 125 120 1110.000000
12.46774960 -9.28625011 -0.28400001 123 125 120 1453.000000
12.46325016 -9.28324986 -0.28275001 133 139 129 1871.000000
12.46350002 -9.28324986 -0.28174999 133 139 129 2960.000000
12.46374989 -9.28349972 -0.28075001 133 139 129 4357.000000
12.46574974 -9.28499985 -0.28000000 133 139 129 5542.000000
12.46650028 -9.28549957 -0.27900001 120 123 114 6867.000000
12.46825027 -9.28674984 -0.27800000 120 123 114 8164.000000
12.46650028 -9.28549957 -0.27700001 120 123 114 8692.000000
12.46624947 -9.28524971 -0.27599999 120 123 114 9196.000000
12.46525002 -9.28450012 -0.27500001 120 123 114 8689.000000
12.46549988 -9.28474998 -0.27399999 120 123 114 7896.000000
12.46624947 -9.28524971 -0.27300000 120 123 114 7889.000000
12.46399975 -9.28374958 -0.27200001 105 108 101 7910.000000
12.46374989 -9.28324986 -0.27100000 105 108 101 7650.000000
12.46475029 -9.28425026 -0.27000001 105 108 101 7717.000000
12.46700001 -9.28600025 -0.26899999 105 108 101 7782.000000
12.46700001 -9.28575039 -0.26800001 105 108 101 8160.000000
12.46599960 -9.28499985 -0.26699999 105 108 101 8325.000000
12.46624947 -9.28524971 -0.26600000 105 108 101 8725.000000
12.46675014 -9.28575039 -0.26499999 99 99 97 8703.000000
12.46549988 -9.28474998 -0.26400000 99 99 97 8053.000000
12.46825027 -9.28674984 -0.26300001 99 99 97 7496.000000
12.46700001 -9.28575039 -0.26199999 99 99 97 7067.000000
12.46825027 -9.28674984 -0.26100001 99 99 97 6471.000000
12.46675014 -9.28575039 -0.25999999 99 99 97 5178.000000
12.46749973 -9.28625011 -0.25900000 102 99 108 3517.000000
12.46175003 -9.28199959 -0.25775000 102 99 108 2060.000000
12.47175026 -9.28950024 -0.25700000 102 99 108 1003.000000
12.46475029 -9.28425026 -0.25600001 102 99 108 485.000000
12.46399975 -9.28474998 -0.28725001 107 114 106 889.000000
12.45899963 -9.28125000 -0.28625000 107 114 106 1457.000000
12.46500015 -9.28549957 -0.28525001 123 125 120 2457.000000
12.46574974 -9.28600025 -0.28424999 123 125 120 3467.000000
12.46650028 -9.28674984 -0.28349999 123 125 120 3842.000000
12.46774960 -9.28750038 -0.28250000 123 125 120 4667.000000
12.46599960 -9.28625011 -0.28150001 123 125 120 5832.000000
12.46500015 -9.28575039 -0.28025001 123 125 120 6496.000000
12.46574974 -9.28600025 -0.27950001 123 125 120 6985.000000
12.46624947 -9.28649998 -0.27849999 119 120 115 8078.000000
12.46549988 -9.28600025 -0.27750000 119 120 115 9389.000000
12.46800041 -9.28800011 -0.27649999 119 120 115 9628.000000
12.46525002 -9.28575039 -0.27550000 119 120 115 9103.000000
12.46624947 -9.28649998 -0.27450001 119 120 115 8621.000000
12.46500015 -9.28575039 -0.27325001 119 120 115 8053.000000
12.46525002 -9.28575039 -0.27225000 107 107 105 7371.000000
12.46450043 -9.28524971 -0.27125001 107 107 105 6878.000000
12.46624947 -9.28649998 -0.27050000 107 107 105 6264.000000
12.46500015 -9.28575039 -0.26949999 107 107 105 5832.000000
12.46599960 -9.28649998 -0.26850000 107 107 105 5882.000000
12.46424961 -9.28499985 -0.26750001 107 107 105 6335.000000
12.46599960 -9.28649998 -0.26650000 107 107 105 6764.000000
12.46475029 -9.28524971 -0.26550001 109 107 110 6535.000000
12.46624947 -9.28649998 -0.26449999 109 107 110 6003.000000
12.46624947 -9.28649998 -0.26350001 109 107 110 6125.000000
12.46650028 -9.28674984 -0.26249999 109 107 110 6203.000000
12.46749973 -9.28750038 -0.26150000 109 107 110 6414.000000
12.46624947 -9.28649998 -0.26050001 109 107 110 5767.000000
12.46774960 -9.28775024 -0.25950000 90 86 100 4121.000000
12.46599960 -9.28625011 -0.25850001 90 86 100 2389.000000
12.46749973 -9.28750038 -0.25749999 90 86 100 1325.000000
12.46574974 -9.28625011 -0.25650001 90 86 100 628.000000
12.45800018 -9.28149986 -0.28874999 107 114 106 1028.000000
12.46599960 -9.28750038 -0.28799999 107 114 106 1857.000000
12.46525002 -9.28699970 -0.28700000 107 114 106 2996.000000
12.46374989 -9.28600025 -0.28600001 107 114 106 4360.000000
12.46350002 -9.28575039 -0.28500000 123 125 120 5550.000000
12.46525002 -9.28674984 -0.28400001 123 125 120 5789.000000
12.46325016 -9.28549957 -0.28299999 123 125 120 5828.000000
12.46450043 -9.28649998 -0.28200001 123 125 120 6467.000000
12.46424961 -9.28600025 -0.28099999 123 125 120 6678.000000
12.46500015 -9.28674984 -0.28000000 123 125 120 6635.000000
12.46624947 -9.28775024 -0.27900001 123 125 120 7489.000000
12.46549988 -9.28699970 -0.27800000 119 120 115 9117.000000
12.46525002 -9.28699970 -0.27700001 119 120 115 9364.000000
12.46374989 -9.28575039 -0.27599999 119 120 115 8717.000000
12.46599960 -9.28750038 -0.27500001 119 120 115 7575.000000
12.46525002 -9.28699970 -0.27399999 119 120 115 6917.000000
12.46475029 -9.28649998 -0.27300000 119 120 115 6071.000000
12.46624947 -9.28775024 -0.27200001 107 107 105 5103.000000
12.46374989 -9.28575039 -0.27100000 107 107 105 4278.000000
12.46774960 -9.28874969 -0.27000001 107 107 105 3717.000000
12.46274948 -9.28499985 -0.26899999 107 107 105 3667.000000
12.46399975 -9.28600025 -0.26800001 107 107 105 3810.000000
12.46399975 -9.28600025 -0.26699999 107 107 105 3821.000000
