//X Y Z R G B Intensity
12.47025013 -9.27950001 -0.26225001 107 110 101 1439.000000
12.47449970 -9.28275013 -0.26150000 107 110 101 2092.000000
12.47475052 -9.28299999 -0.26050001 107 110 101 2132.000000
12.46650028 -9.27674961 -0.25924999 107 110 101 1578.000000
12.46850014 -9.27824974 -0.25825000 100 101 96 957.000000
12.47749996 -9.28499985 -0.25749999 100 101 96 496.000000
12.46450043 -9.27649975 -0.27274999 104 110 100 1578.000000
12.47049999 -9.28075027 -0.27200001 102 105 96 2692.000000
12.46949959 -9.27999973 -0.27100000 102 105 96 3246.000000
12.46975040 -9.28024960 -0.27000001 102 105 96 3489.000000
12.46825027 -9.27925014 -0.26899999 102 105 96 3528.000000
12.46975040 -9.28050041 -0.26800001 102 105 96 3257.000000
12.46875000 -9.27974987 -0.26699999 102 105 96 2996.000000
12.46800041 -9.27900028 -0.26600000 102 105 96 2964.000000
12.46949959 -9.28024960 -0.26499999 107 110 101 3007.000000
12.46875000 -9.27974987 -0.26400000 107 110 101 2892.000000
12.47074986 -9.28100014 -0.26300001 107 110 101 3403.000000
12.47150040 -9.28174973 -0.26199999 107 110 101 4550.000000
12.47099972 -9.28125000 -0.26100001 107 110 101 4950.000000
12.47200012 -9.28199959 -0.25999999 107 110 101 3771.000000
12.47200012 -9.28199959 -0.25900000 100 101 96 2296.000000
12.47125053 -9.28149986 -0.25799999 100 101 96 1232.000000
12.47175026 -9.28174973 -0.25700000 100 101 96 646.000000
12.47799969 -9.28775024 -0.27450001 104 110 100 1028.000000
12.46975040 -9.28149986 -0.27350000 104 110 100 3114.000000
12.47000027 -9.28174973 -0.27250001 104 110 100 5532.000000
12.47125053 -9.28275013 -0.27149999 102 105 96 6764.000000
12.47025013 -9.28199959 -0.27050000 102 105 96 6832.000000
12.46800041 -9.28024960 -0.26949999 102 105 96 6682.000000
12.46825027 -9.28050041 -0.26850000 102 105 96 6089.000000
12.46675014 -9.27950001 -0.26725000 102 105 96 5500.000000
12.46724987 -9.27974987 -0.26625001 102 105 96 5371.000000
12.46850014 -9.28050041 -0.26525000 107 110 101 5432.000000
12.46675014 -9.27925014 -0.26425001 107 110 101 5560.000000
12.46899986 -9.28100014 -0.26324999 107 110 101 6371.000000
12.46924973 -9.28125000 -0.26225001 107 110 101 7192.000000
12.47200012 -9.28324986 -0.26150000 107 110 101 7232.000000
12.47074986 -9.28250027 -0.26050001 107 110 101 5853.000000
12.46650028 -9.27925014 -0.25924999 107 110 101 3846.000000
12.47200012 -9.28324986 -0.25850001 100 101 96 2307.000000
12.46949959 -9.28149986 -0.25725001 100 101 96 1128.000000
12.47574997 -9.28600025 -0.25650001 100 101 96 528.000000
12.47974968 -9.28899956 -0.25549999 100 101 96 264.000000
12.46199989 -9.27700043 -0.27474999 104 110 100 971.000000
12.46825027 -9.28149986 -0.27399999 104 110 100 2492.000000
12.46975040 -9.28275013 -0.27300000 104 110 100 5307.000000
12.46975040 -9.28275013 -0.27200001 102 105 96 7600.000000
12.46574974 -9.27974987 -0.27074999 102 105 96 8089.000000
12.46825027 -9.28149986 -0.27000001 102 105 96 8000.000000
12.46899986 -9.28225040 -0.26899999 102 105 96 7396.000000
12.46749973 -9.28100014 -0.26800001 102 105 96 6760.000000
