//X Y Z R G B Intensity
-2.65779996 -2.33949995 0.34650001 137 143 131 464.000000
-2.65190005 -2.33439994 0.35769999 78 58 70 1100.000000
-2.65059996 -2.33319998 0.35850000 78 57 72 1717.000000
-2.64879990 -2.33170009 0.35920000 78 57 72 2678.000000
-2.65120006 -2.33380008 0.36059999 77 56 75 3142.000000
-2.65019989 -2.33279991 0.36140001 78 59 81 2535.000000
-2.64310002 -2.32660007 0.36149999 78 59 81 1482.000000
-2.65700006 -2.33750010 0.35870001 75 54 69 1364.000000
-2.65079999 -2.33200002 0.35890001 75 54 69 2378.000000
-2.64949989 -2.33089995 0.35969999 76 58 74 3078.000000
-2.65330005 -2.33430004 0.36120000 79 62 81 2989.000000
-2.66050005 -2.34060001 0.36320001 79 62 81 2132.000000
-2.65619993 -2.33680010 0.36359999 82 67 90 1153.000000
-2.67079997 -2.34960008 0.36660001 87 74 100 485.000000
-2.65930009 -2.33949995 0.37009999 119 113 141 307.000000
-2.68050003 -2.35680008 0.34819999 125 128 119 278.000000
-2.65610003 -2.33529997 0.35699999 79 61 75 521.000000
-2.64919996 -2.32929993 0.35710001 79 61 75 1075.000000
-2.65140009 -2.33130002 0.35839999 72 54 68 2185.000000
-2.65269995 -2.33240008 0.35960001 72 54 68 3075.000000
-2.65470004 -2.33419991 0.36090001 75 58 74 3407.000000
-2.65930009 -2.33820009 0.36250001 80 63 82 2600.000000
-2.64610004 -2.32660007 0.36170000 80 63 82 1496.000000
-2.64590001 -2.32509995 0.35710001 79 61 75 1632.000000
-2.65490007 -2.33310008 0.35929999 72 54 68 2564.000000
-2.65030003 -2.32900000 0.35969999 75 58 74 3389.000000
-2.65050006 -2.32920003 0.36070001 75 58 74 3214.000000
-2.65540004 -2.33349991 0.36230001 80 63 82 2032.000000
-2.65470004 -2.33290005 0.36330000 82 69 89 1000.000000
-2.64310002 -2.32270002 0.36269999 82 69 89 492.000000
-2.66869998 -2.34520006 0.37120000 117 111 137 289.000000
-2.69729996 -2.36899996 0.34920001 137 140 131 224.000000
-2.66219997 -2.33809996 0.35769999 82 65 81 478.000000
-2.64790010 -2.32559991 0.35679999 82 65 81 1060.000000
-2.66709995 -2.34249997 0.36039999 72 56 69 1796.000000
-2.65649986 -2.33310008 0.35990000 74 60 75 2589.000000
-2.65030003 -2.32769990 0.36010000 74 60 75 2989.000000
-2.65530014 -2.33209991 0.36179999 77 63 80 2332.000000
-2.65610003 -2.33279991 0.36289999 81 68 88 1196.000000
-2.65880013 -2.33389997 0.35859999 72 58 73 1246.000000
-2.65829992 -2.33340001 0.35960001 72 58 73 1928.000000
-2.65820003 -2.33330011 0.36059999 73 61 75 2553.000000
-2.66210008 -2.33680010 0.36210001 75 62 79 2282.000000
-2.65509987 -2.33060002 0.36210001 75 62 79 1400.000000
-2.63950014 -2.31699991 0.36100000 81 68 88 753.000000
-2.64809990 -2.32450008 0.36820000 112 107 130 400.000000
-2.66249990 -2.33570004 0.34349999 140 141 133 396.000000
-2.65630007 -2.33030009 0.35769999 80 66 83 839.000000
-2.65619993 -2.33019996 0.35870001 72 58 73 1407.000000
-2.65479994 -2.32890010 0.35949999 72 58 73 1967.000000
-2.65810013 -2.33179998 0.36100000 73 61 75 2089.000000
-2.66280007 -2.33599997 0.36260000 75 62 79 1492.000000
-2.64540005 -2.31940007 0.35659999 79 66 84 821.000000
-2.66230011 -2.33419991 0.35990000 72 60 74 1335.000000
-2.65899992 -2.33130002 0.36050001 72 61 75 1546.000000
-2.65390015 -2.32690001 0.36080000 72 61 75 1425.000000
-2.65590000 -2.32870007 0.36210001 73 62 78 839.000000
-2.67510009 -2.34549999 0.36570001 78 67 84 467.000000
-2.67759991 -2.34770012 0.37210000 105 97 120 214.000000
-2.64660001 -2.31920004 0.34130001 120 118 119 267.000000
-2.68449998 -2.35240006 0.36129999 67 56 72 492.000000
-2.65319991 -2.32500005 0.35810000 67 56 72 960.000000
-2.67070007 -2.34030008 0.36149999 67 59 74 1321.000000
-2.65260005 -2.32450008 0.36000001 67 59 74 1360.000000
-2.65420008 -2.32579994 0.36129999 71 62 79 957.000000
-2.66179991 -2.33120012 0.34869999 76 66 77 564.000000
-2.67519999 -2.34299994 0.35150000 71 60 74 660.000000
-2.66809988 -2.33669996 0.35150000 71 60 74 760.000000
-2.67689991 -2.34439993 0.35370001 70 59 75 700.000000
-2.66759992 -2.33629990 0.35350001 73 60 78 685.000000
-2.67600012 -2.34360003 0.35560000 73 60 78 625.000000
-2.65330005 -2.32380009 0.35360000 75 62 80 482.000000
-2.67910004 -2.34630013 0.36000001 75 62 80 403.000000
-2.66219997 -2.33150005 0.35870001 67 56 72 828.000000
-2.66700006 -2.33570004 0.36039999 67 56 72 1210.000000
-2.65369987 -2.32410002 0.35960001 67 59 74 1428.000000
-2.65670013 -2.32669997 0.36100000 67 59 74 1217.000000
-2.67729998 -2.34480000 0.36480001 71 62 79 764.000000
-2.65730000 -2.32719994 0.36710000 97 87 111 532.000000
-2.69079995 -2.35660005 0.37270001 100 90 114 489.000000
-2.69409990 -2.35820007 0.34729999 95 88 96 775.000000
-2.68560004 -2.35069990 0.34720001 95 88 96 696.000000
-2.67159986 -2.33839989 0.34639999 88 80 91 710.000000
-2.67170000 -2.33850002 0.34740001 88 80 91 710.000000
-2.66310000 -2.33100009 0.34729999 80 69 83 746.000000
-2.67330003 -2.33999991 0.34959999 76 65 81 992.000000
