//U V R G B Intensity
0.01942113 -0.03862656 81 76 98 2110
0.01439496 -0.04019094 81 76 99 1896
0.00559277 -0.04243808 81 77 100 2071
0.00471473 -0.04249363 81 77 100 2053
0.00360116 -0.04304374 83 79 102 2039
0.00265715 -0.04323471 83 79 102 1996
-0.00027840 -0.04403148 82 78 101 1964
-0.00206297 -0.04418959 82 78 101 2082
-0.00398851 -0.04465995 82 78 101 2021
-0.00607453 -0.04528470 82 78 101 2064
-0.00712211 -0.04569938 82 78 101 2025
-0.00894869 -0.04617074 82 78 101 2050
-0.01407380 -0.04773450 85 80 102 2217
-0.01782150 -0.04861455 85 82 103 2100
-0.02088902 -0.04951887 84 81 102 2175
0.04623840 -0.03055932 222 228 242 38814
0.04499294 -0.03113528 222 228 242 32046
0.04427982 -0.03113805 238 243 255 21085
0.04327434 -0.03132127 219 223 250 11989
0.04027281 -0.03217181 126 126 162 2585
0.03936175 -0.03233573 126 126 162 2371
0.03743614 -0.03280614 78 76 115 2200
0.03632718 -0.03313155 78 76 115 2157
0.03544915 -0.03326873 86 80 114 2189
0.02452337 -0.03639203 83 78 100 1942
0.02148428 -0.03733103 81 76 96 2253
0.01963381 -0.03762451 81 76 98 2053
0.01666060 -0.03850961 81 76 99 2003
0.01582013 -0.03847689 81 76 99 1910
0.00900494 -0.04026125 83 79 102 2128
0.00792895 -0.04064124 82 78 101 2110
0.00091125 -0.04264850 84 80 103 2057
-0.00084483 -0.04300453 82 78 101 2089
-0.00300135 -0.04374461 82 78 101 2121
-0.01082656 -0.04585519 83 78 100 2082
-0.01464477 -0.04676911 85 80 102 2067
-0.01750524 -0.04722588 86 81 103 2000
-0.01939783 -0.04775083 85 82 103 2250
-0.02040783 -0.04807724 85 82 103 2107
-0.02340946 -0.04892766 86 84 105 2107
0.04638048 -0.02959101 226 233 241 47385
0.04556841 -0.02967443 236 244 255 44821
0.04449243 -0.02997297 245 252 255 36864
0.04360985 -0.03017190 245 252 255 25639
0.04149089 -0.03082351 215 220 249 7417
0.03554920 -0.03261388 88 84 117 2332
0.03373621 -0.03265566 88 83 115 2296
0.03275462 -0.03301656 86 81 111 2289
0.02979066 -0.03377883 82 78 105 2107
0.02877148 -0.03422800 82 78 105 2185
0.02385341 -0.03542568 80 77 98 1960
0.01899225 -0.03669285 81 76 96 1985
0.01019007 -0.03902146 81 77 100 2028
0.00806195 -0.03987767 82 78 101 1971
0.00624904 -0.03991978 81 77 100 2085
-0.01055252 -0.04461642 82 79 100 2007
-0.02010076 -0.04689301 84 80 103 2200
0.04776809 -0.02796523 225 233 236 50053
0.04681953 -0.02829941 240 249 255 50179
0.04584256 -0.02851743 235 243 254 50106
0.04365298 -0.02936589 231 238 254 41692
0.04277956 -0.02936003 236 243 255 29110
0.04169902 -0.02988321 236 243 255 18635
0.04068440 -0.03018938 235 241 255 10175
0.03687537 -0.03098014 113 117 146 2478
0.03502028 -0.03133523 88 87 118 2332
0.03393974 -0.03185841 89 86 117 2250
0.03006015 -0.03276450 84 81 110 2125
0.02497263 -0.03423979 81 77 100 2042
0.02210298 -0.03490119 80 77 98 1885
0.01431534 -0.03684185 81 76 96 2003
0.01320178 -0.03731031 81 76 96 1996
0.01137972 -0.03772013 79 76 97 1985
0.00949167 -0.03810208 81 77 100 2085
0.00341800 -0.03999981 81 77 100 1989
-0.00242022 -0.04148469 82 78 101 2071
-0.00335964 -0.04161426 82 78 101 1957
-0.00430365 -0.04172359 82 78 101 1896
-0.01425698 -0.04469058 84 80 97 2017
-0.01513048 -0.04468457 84 80 97 2107
-0.01992110 -0.04583643 81 79 103 2139
-0.02202075 -0.04672765 81 78 105 2292
0.04588570 -0.02771142 240 249 255 50475
0.04490870 -0.02784780 235 243 254 50413
0.04409658 -0.02793109 231 238 254 49439
0.04200603 -0.02861738 236 243 255 33964
0.04105748 -0.02895154 235 241 255 22025
0.04008505 -0.02902638 235 241 255 12578
0.03903746 -0.02944106 209 215 241 6353
0.03418544 -0.03058489 88 87 118 2157
0.02835175 -0.03208988 82 79 106 2000
0.02241006 -0.03379860 80 77 98 1853
0.01546742 -0.03562899 81 76 96 2096
0.01462235 -0.03565767 81 76 96 2110
0.00666524 -0.03787594 82 78 101 2153
0.00089302 -0.03938869 83 79 102 1989
-0.00500657 -0.04086575 82 78 101 1996
-0.00598364 -0.04116510 82 78 101 1964
-0.01077881 -0.04237849 82 79 100 2121
-0.01280336 -0.04301101 86 82 97 2107
0.04832081 -0.02575229 239 246 252 50472
0.04629626 -0.02638480 241 250 255 50494
0.04430472 -0.02699059 235 244 253 50217
0.04248266 -0.02723731 235 245 255 45632
0.04140667 -0.02761749 235 245 255 37639
0.04039212 -0.02800525 237 247 255 27453
0.03651701 -0.02893131 165 170 189 2860
0.03533300 -0.02959668 165 170 189 2621
0.02474623 -0.03200195 83 81 105 2042
0.02366570 -0.03236203 83 81 105 2100
0.02164115 -0.03307599 82 78 101 1946
0.02063113 -0.03332075 82 78 101 1896
0.01964953 -0.03368165 83 78 100 2010
0.01378753 -0.03507044 85 78 96 2078
-0.00483610 -0.04009523 83 79 102 2071
-0.00671951 -0.04033432 83 79 102 2057
-0.01266128 -0.04212436 85 82 99 2114
-0.02044892 -0.04398356 83 80 109 2150
-0.02443661 -0.04525655 80 79 110 2257
-0.02531463 -0.04539373 79 78 109 2367
-0.02810921 -0.04587826 87 86 117 2982
0.04956737 -0.02452026 233 240 246 50410
0.04862336 -0.02462978 233 240 246 50493
0.04741085 -0.02526052 240 249 254 50313
0.04657039 -0.02522780 237 246 251 50291
0.04565930 -0.02547338 237 246 251 50311
0.04161018 -0.02665695 238 249 253 47207
0.04066617 -0.02692938 238 249 253 39946
0.03961859 -0.02726261 238 249 253 31564
0.03874972 -0.02719519 238 249 253 20592
0.03776812 -0.02755628 224 233 238 11707
0.03564008 -0.02833117 201 208 218 3350
0.02205172 -0.03174976 82 78 103 2125
0.01898420 -0.03265389 83 78 101 1928
0.01790366 -0.03301397 83 78 100 1796
0.01322110 -0.03388058 85 78 96 2053
0.00222029 -0.03718073 83 79 102 2196
0.00147869 -0.03706722 83 79 102 2228
0.00053465 -0.03725820 83 79 102 2135
-0.00162179 -0.03807987 83 79 102 1982
-0.00240090 -0.03805497 83 79 102 2078
-0.01130210 -0.04038244 83 80 101 2196
-0.01535120 -0.04164765 83 80 99 2132
-0.01613031 -0.04170421 81 78 99 2139
-0.02111883 -0.04309880 81 78 109 2250
-0.02206745 -0.04335138 81 78 109 2264
-0.02402604 -0.04393011 79 78 110 2357
-0.02993017 -0.04555056 92 93 121 9914
0.04883602 -0.02354629 233 240 246 50329
0.04782147 -0.02393424 240 249 254 50410
0.04691042 -0.02409816 240 249 254 50349
0.04573549 -0.02447734 237 246 251 50124
0.04489039 -0.02458767 235 244 249 50330
0.04287044 -0.02515877 236 247 251 50292
0.04178983 -0.02560037 238 249 253 50107
0.03882125 -0.02650532 238 249 253 34821
0.03804224 -0.02648055 238 249 253 24821
0.03682973 -0.02702965 224 233 238 14996
0.02320387 -0.03053683 78 76 100 2025
0.01352819 -0.03277780 85 78 96 2078
0.00857256 -0.03414559 83 79 102 1953
0.00354645 -0.03554718 83 79 102 2121
-0.00533088 -0.03813399 83 79 102 1996
-0.00616680 -0.03803972 83 79 102 1996
-0.01112697 -0.03946886 83 80 101 2189
-0.01217448 -0.03988367 84 81 100 2157
-0.01402958 -0.04023876 85 82 99 2257
-0.01497361 -0.04042974 83 80 99 2271
-0.01601656 -0.04070135 83 80 99 2346
-0.01686163 -0.04073023 81 78 99 2271
-0.02388389 -0.04296214 79 78 110 2250
-0.02684792 -0.04364243 87 86 117 3239
-0.02772595 -0.04377962 87 86 117 4585
-0.02866998 -0.04397060 79 79 107 9121
-0.02971756 -0.04446693 92 93 121 15996
0.05110168 -0.02186496 182 181 195 50327
0.04988463 -0.02247561 232 234 246 50350
0.04897357 -0.02263972 247 254 255 50515
0.04701953 -0.02315691 237 246 251 50452
0.04620750 -0.02324031 235 244 249 50271
0.04523050 -0.02337670 235 244 249 50290
0.04118593 -0.02466183 237 249 247 50255
0.04034086 -0.02460906 237 248 244 50088
0.03919434 -0.02518603 237 248 244 45157
0.03821734 -0.02540387 242 253 249 40071
0.03733932 -0.02554105 243 252 247 28910
0.03622576 -0.02600951 243 252 247 18171
0.03231314 -0.02710563 149 151 174 2546
0.03127018 -0.02737724 97 99 122 2264
0.02631460 -0.02866353 81 81 107 2207
0.02142496 -0.02997733 83 79 106 2185
0.01852689 -0.03052260 84 79 102 2067
0.00964956 -0.03310940 84 79 101 2003
0.00665257 -0.03398004 83 79 102 2039
0.00486810 -0.03413809 83 79 102 2060
0.00290491 -0.03477863 83 79 102 2367
0.00182897 -0.03507711 83 79 102 2253
0.00088497 -0.03526808 83 79 102 2021
0.00007282 -0.03535156 83 79 102 1989
-0.00387273 -0.03639288 83 79 102 1978
-0.00596326 -0.03707937 83 79 102 1889
-0.00684132 -0.03721657 83 79 102 1996
-0.00785587 -0.03760433 83 79 102 2014
-0.00990884 -0.03820235 83 79 102 2071
-0.01277848 -0.03886373 83 80 101 2182
-0.02165126 -0.04130754 82 81 112 2332
-0.02346869 -0.04149264 86 85 117 2371
-0.02549327 -0.04212516 89 88 120 3028
-0.02640432 -0.04228927 89 88 120 3678
-0.02745190 -0.04270395 86 87 117 6353
-0.02839594 -0.04289493 93 94 122 13025
-0.02933996 -0.04316736 93 94 122 20932
-0.03031694 -0.04338539 131 133 156 28849
-0.03132694 -0.04363015 182 184 205 39253
-0.03419659 -0.04437300 246 252 255 45703
0.05019625 -0.02131147 243 247 255 50369
0.04935118 -0.02134015 243 247 255 50513
0.04830821 -0.02169342 244 251 255 50492
0.04739714 -0.02185753 233 242 247 50409
0.04651912 -0.02199473 233 242 247 50450
0.04547154 -0.02240940 237 248 250 50390
0.04449910 -0.02248404 236 248 248 50232
0.04348907 -0.02281045 236 248 248 50270
0.04051596 -0.02369549 235 246 242 50293
0.03957193 -0.02388646 232 243 237 50106
0.03852897 -0.02423972 239 249 241 47557
0.03745299 -0.02453826 239 249 241 41817
0.03660336 -0.02471014 243 253 244 32532
0.03441387 -0.02564018 239 248 245 12664
0.03147823 -0.02635536 191 196 215 2664
0.02868376 -0.02675837 102 104 127 2314
0.02770677 -0.02697620 87 89 112 2232
0.02065603 -0.02917348 84 80 107 2110
0.00709618 -0.03254524 83 79 102 2142
0.00122954 -0.03399543 83 79 102 1996
-0.00470763 -0.03572426 84 80 103 2053
-0.00666621 -0.03630299 84 80 103 2007
-0.00858719 -0.03671199 84 80 103 2189
-0.01155577 -0.03753548 84 80 103 2046
-0.01337784 -0.03778220 83 79 102 2278
-0.01742241 -0.03898568 85 82 109 2132
-0.01836644 -0.03917666 86 83 114 2214
-0.02333117 -0.04066754 89 88 120 2571
-0.02626680 -0.04146417 84 83 114 4942
-0.02707429 -0.04140458 96 97 125 10285
-0.02815022 -0.04178470 96 97 125 19557
-0.03000984 -0.04220134 194 197 216 36178
-0.03105742 -0.04261601 194 197 216 45046
-0.03196388 -0.04263688 221 224 241 50295
-0.03395549 -0.04324254 232 238 250 50415
0.05171576 -0.01949654 236 240 251 50192
0.04969584 -0.02006764 239 246 254 50448
0.04854932 -0.02056314 234 243 250 50252
0.04770422 -0.02059184 234 243 250 50328
0.04659529 -0.02099869 236 245 250 50369
0.04561369 -0.02144123 240 251 253 50291
0.04457071 -0.02171285 240 251 253 50350
0.04355616 -0.02210080 235 247 247 50313
0.04271109 -0.02212949 235 245 244 50453
0.04173865 -0.02228578 235 245 244 50515
0.04079464 -0.02247675 235 246 242 50370
0.03691497 -0.02346436 243 253 244 47014
0.03570254 -0.02401359 243 253 244 38589
0.03489042 -0.02417851 239 248 245 25796
0.03374390 -0.02459239 233 239 251 15542
0.03181835 -0.02522603 191 196 215 4357
0.02993484 -0.02546480 137 142 162 2578
0.02609276 -0.02628248 84 86 111 2214
0.02504526 -0.02669729 85 85 111 2150
0.02302071 -0.02732980 86 86 112 2092
0.02207670 -0.02752077 83 80 107 2035
0.01799455 -0.02881272 85 79 105 2035
0.01307193 -0.03015359 86 78 99 2103
0.01031038 -0.03052975 84 79 101 1910
0.00929583 -0.03083604 84 79 101 1996
-0.00251250 -0.03415806 84 80 103 2003
-0.01135227 -0.03657514 84 80 103 2082
-0.01313674 -0.03665174 83 79 102 2171
-0.01512834 -0.03733904 83 79 102 2157
-0.01805937 -0.03799261 85 82 109 2221
-0.01911147 -0.03855047 86 83 114 2332
-0.02410008 -0.03986348 89 88 120 3114
-0.02683319 -0.04035576 84 83 114 14364
-0.02787618 -0.04070884 96 97 125 21882
-0.02889073 -0.04109679 142 144 167 32182
-0.03077877 -0.04139709 194 197 216 49289
-0.03182173 -0.04166890 221 224 241 50497
-0.03370978 -0.04213231 232 238 250 50583
-0.03475736 -0.04246553 246 253 255 50316
0.04892230 -0.01940664 239 246 254 50289
0.04791691 -0.01958979 234 243 250 50250
0.04700585 -0.01975391 236 245 250 50212
0.04585478 -0.02031096 236 245 250 50087
0.04380180 -0.02099044 235 247 247 50106
0.04298976 -0.02099220 235 247 247 50370
0.04208323 -0.02109478 235 245 244 50492
0.04107329 -0.02125802 235 246 242 50450
0.03907714 -0.02200687 234 243 238 50537
0.03803411 -0.02236000 241 247 243 50453
0.03496659 -0.02326413 236 242 242 39821
0.03401803 -0.02359830 236 242 242 29539
0.03317747 -0.02348398 237 244 254 19082
0.03229946 -0.02362117 226 233 249 11110
0.03017594 -0.02441598 189 196 214 3075
0.02613137 -0.02561946 88 90 115 2350
0.02430930 -0.02586618 88 88 114 2082
0.01840519 -0.02756808 86 80 108 2067
0.01638517 -0.02813904 86 80 106 1942
0.01551168 -0.02805159 87 79 103 1903
0.01456312 -0.02830411 87 79 102 2100
0.01145800 -0.02946001 86 78 101 2042
0.01048096 -0.02975936 86 78 101 2003
0.00953239 -0.03001188 84 79 102 1921
0.00653541 -0.03071922 83 79 102 2085
0.00077232 -0.03202737 83 79 102 1996
-0.00027526 -0.03244205 83 79 102 2014
-0.00712349 -0.03425315 84 80 103 2114
-0.00823698 -0.03472174 84 80 103 2189
-0.01194710 -0.03543186 84 80 103 2096
-0.01390566 -0.03601078 85 83 107 2139
-0.01886130 -0.03729693 86 85 117 2264
-0.02479847 -0.03894411 86 87 118 5785
-0.02577999 -0.03930513 86 87 118 11942
-0.02662052 -0.03927226 105 106 134 20214
-0.02770105 -0.03971381 144 146 171 28710
-0.02874863 -0.04012848 144 146 171 37271
-0.02955606 -0.04015048 195 198 217 47596
-0.03046715 -0.04023295 231 237 251 50372
-0.03148170 -0.04053926 231 237 251 50604
-0.03350172 -0.04111042 233 240 246 50605
-0.03452079 -0.04164137 233 240 246 50521
-0.03532831 -0.04158158 237 244 250 50354
-0.03633831 -0.04174489 241 248 254 50040
0.05102302 -0.01785974 246 253 255 50308
0.04926696 -0.01813413 236 245 250 50427
0.04802150 -0.01879173 232 241 246 50214
0.04707294 -0.01904425 232 241 246 50105
0.04616185 -0.01920837 242 252 254 50069
0.04532139 -0.01917565 240 252 252 50103
0.04434434 -0.01947500 240 252 252 50175
0.04229137 -0.01999137 234 244 243 50429
0.03942172 -0.02073422 242 248 246 50535
0.03837422 -0.02114903 242 248 246 50558
0.03726528 -0.02147443 246 250 249 50412
0.03645314 -0.02155771 245 250 246 50234
0.03547617 -0.02177574 245 250 246 48853
0.03352214 -0.02229292 233 240 248 33400
0.03244160 -0.02265300 233 240 248 23596
0.03146463 -0.02287084 244 252 255 14850
0.02947757 -0.02341495 227 235 248 4000
0.02846302 -0.02380290 175 182 198 3017
0.02637246 -0.02457065 125 130 150 2464
0.02548988 -0.02468793 102 104 127 2382
0.02464934 -0.02465508 90 90 116 2239
0.01952430 -0.02630043 86 83 112 2067
0.01473822 -0.02739074 88 79 106 1985
0.01173207 -0.02830269 88 78 103 2110
0.00893757 -0.02870569 84 79 102 1835
0.00694595 -0.02939281 83 79 102 2035
0.00293441 -0.03048810 83 79 102 2028
-0.00492836 -0.03268714 85 81 104 2153
-0.00678338 -0.03304218 85 81 104 2203
-0.00975197 -0.03386586 85 81 104 2303
-0.01166842 -0.03413167 85 81 106 2310
-0.01562312 -0.03537779 83 80 109 2207
-0.01649662 -0.03545344 82 79 110 2321
-0.02638397 -0.03828501 158 159 187 24828
-0.02738945 -0.03846822 158 159 187 35553
-0.02928202 -0.03899317 226 229 246 50074
-0.03035803 -0.03929170 226 229 246 50334
-0.03113711 -0.03926660 235 242 252 50602
-0.03326060 -0.04006160 242 250 253 50561
-0.03518160 -0.04047042 240 249 248 50605
-0.03616775 -0.04089285 240 249 248 50375
-0.03704125 -0.04088705 247 255 255 50201
0.05237770 -0.01642391 235 243 246 50267
0.05136767 -0.01658723 235 243 246 50267
0.04940912 -0.01716595 238 248 250 50288
0.04853107 -0.01730315 238 248 250 50489
0.04640749 -0.01801636 240 252 252 50429
0.04543053 -0.01831584 240 252 252 50409
0.04445346 -0.01853355 239 251 251 50290
0.04360847 -0.01864402 233 245 245 50328
0.04252793 -0.01908555 233 245 245 50310
0.04162141 -0.01910648 236 246 247 50409
0.04067736 -0.01929746 242 251 250 50471
0.03966281 -0.01960375 242 251 250 50389
0.03854932 -0.02015400 242 248 246 50495
0.03750637 -0.02042561 246 250 249 50538
0.03652932 -0.02072496 246 250 249 50454
0.03471179 -0.02082849 238 242 243 49821
0.03382921 -0.02119033 238 242 243 44328
0.03261670 -0.02173944 233 240 248 37650
0.03173868 -0.02179517 244 252 255 27689
0.02968115 -0.02253619 227 235 248 9253
0.02880305 -0.02267325 175 182 198 4457
0.02782608 -0.02289128 175 182 198 3100
0.02677850 -0.02330595 125 130 150 2635
0.02296946 -0.02409672 79 79 107 2164
0.02178997 -0.02461910 79 79 107 2182
0.02088344 -0.02472148 86 83 112 2175
0.01693789 -0.02576299 87 81 109 2217
0.01598933 -0.02609716 87 81 109 2085
0.01488036 -0.02642256 88 79 106 2117
0.01012269 -0.02746590 86 78 101 1942
0.00523303 -0.02877972 83 79 102 2028
0.00419005 -0.02905153 83 79 102 2078
0.00212792 -0.02985397 83 79 102 2153
0.00017399 -0.03028983 83 79 102 2060
-0.00168110 -0.03064493 85 81 104 2160
-0.00360674 -0.03119660 85 81 104 2253
-0.00461673 -0.03152301 85 81 104 2246
-0.00650933 -0.03196650 85 81 104 2353
-0.01442895 -0.03401472 88 85 112 2246
-0.02033313 -0.03563504 84 83 117 2828
-0.02117815 -0.03574531 81 80 114 3357
-0.02212216 -0.03593628 83 81 118 4239
-0.02425029 -0.03679269 89 88 122 13946
-0.02512833 -0.03692989 104 105 136 21757
-0.02606780 -0.03697767 104 105 136 30360
-0.02707782 -0.03722243 158 159 187 39967
-0.02802183 -0.03741340 206 208 229 47750
-0.02900797 -0.03791749 206 208 229 50091
-0.02998494 -0.03805387 226 229 246 50392
-0.03305710 -0.03918272 242 250 253 50477
-0.03386461 -0.03912294 242 250 252 50693
-0.03494514 -0.03956467 242 250 252 50650
-0.03585612 -0.03972872 240 249 248 50627
-0.03689455 -0.03985734 247 255 255 50354
-0.03787614 -0.04021823 247 255 255 50094
-0.03878720 -0.04038235 238 245 251 45367
0.05373228 -0.01482506 199 204 208 50029
0.05268477 -0.01523987 199 204 208 50365
0.04978673 -0.01594803 244 252 255 50385
0.04877670 -0.01611134 238 248 250 50426
0.04769616 -0.01663433 236 246 248 50576
0.04678511 -0.01671699 236 246 248 50511
0.04587411 -0.01688104 240 252 252 50386
0.04472758 -0.01745802 239 251 251 50348
0.04384956 -0.01759520 239 251 251 50251
0.04290552 -0.01778618 233 245 245 50289
0.04186249 -0.01805766 236 246 247 50348
0.03987097 -0.01866345 242 251 250 50310
0.03892693 -0.01885443 243 249 249 50290
0.03794990 -0.01907232 243 249 249 50451
0.03585941 -0.01975875 248 249 251 50332
0.03494835 -0.01992287 248 249 251 50412
0.03390077 -0.02033754 242 246 249 50162
0.03201735 -0.02065789 236 243 251 42810
0.03100280 -0.02104584 240 250 255 32278
0.02995974 -0.02131733 239 247 255 20496
0.02908173 -0.02145452 239 247 255 12310
0.02698664 -0.02228400 176 181 201 3282
0.02020900 -0.02389845 87 84 115 2182
0.01832095 -0.02428040 88 81 112 2225
0.01616443 -0.02510213 87 81 109 2100
0.01518736 -0.02531984 88 79 108 2117
0.01421040 -0.02553786 88 79 108 2200
0.01124180 -0.02644281 88 78 103 1953
0.00631919 -0.02762077 83 79 102 2010
0.00068347 -0.02888277 83 79 102 2078
-0.00440860 -0.03041959 85 81 104 2203
-0.00542315 -0.03088900 85 81 104 2285
-0.00815175 -0.03115665 85 81 104 2417
-0.01021380 -0.03195921 85 81 104 2164
-0.01105434 -0.03192636 85 81 104 2185
-0.01408889 -0.03288527 87 84 113 2453
-0.01716097 -0.03393259 86 82 115 2478
-0.02202221 -0.03519963 84 82 119 5660
-0.02285812 -0.03510537 99 97 134 11375
-0.02579367 -0.03590212 159 160 190 34842
