//U V R G B Intensity
0.00761319 0.04507913 93 70 88 1053
0.00751878 0.04490525 93 70 88 975
0.00658465 0.04532837 93 70 88 889
-0.00790097 0.04802578 96 67 95 1071
-0.01234789 0.04867292 98 69 89 914
-0.01329094 0.04885504 98 69 89 914
-0.01464303 0.04899554 103 73 85 946
-0.01622427 0.04941560 103 73 85 982
0.03800360 0.03877935 142 130 140 946
0.02518443 0.04120394 91 62 80 867
0.01678483 0.04268752 94 65 85 957
0.01623242 0.04285881 94 65 85 942
0.01307944 0.04351161 90 65 84 971
0.01235633 0.04360236 90 65 84 982
0.01140408 0.04375826 90 65 84 971
0.00563240 0.04483935 93 70 88 907
0.00420402 0.04507319 90 67 87 942
0.00365131 0.04502918 90 67 87 1025
-0.00355767 0.04653360 98 72 99 975
-0.00656700 0.04697313 96 67 95 967
-0.00750113 0.04718142 96 67 95 982
-0.01106316 0.04800703 98 69 89 992
-0.01264411 0.04821272 98 69 89 971
-0.01359636 0.04836861 98 69 89 985
-0.02104341 0.04969676 101 69 72 889
-0.02270093 0.05021058 101 69 72 942
0.03855601 0.03817839 142 130 140 1010
0.03491769 0.03888210 111 93 105 914
0.03428900 0.03893189 111 93 105 850
0.03356560 0.03902259 111 93 105 850
0.03238449 0.03924368 111 93 105 817
0.02977500 0.03991426 92 68 84 896
0.02384154 0.04094058 91 62 80 950
0.02208960 0.04106568 100 69 87 757
0.02067935 0.04156716 100 69 87 753
0.01940353 0.04182873 100 69 87 753
0.01789887 0.04215633 94 65 85 871
0.01506053 0.04246163 94 65 85 896
0.00864173 0.04375490 93 70 88 960
0.00698420 0.04405388 93 70 88 892
0.00349874 0.04478620 90 67 87 967
0.00199408 0.04489855 90 67 87 928
-0.00110075 0.04540520 98 72 99 932
-0.01256783 0.04768929 98 69 89 960
-0.01304395 0.04776724 98 69 89 914
-0.01367265 0.04781745 98 69 89 899
-0.01414878 0.04789540 103 73 85 953
-0.01558637 0.04810260 103 73 85 957
-0.02333884 0.04980407 107 69 66 1007
0.03975525 0.03757961 142 130 140 1003
0.03880299 0.03752026 142 130 140 1071
0.02882274 0.03942483 92 68 84 896
0.02796490 0.03954018 92 68 84 964
0.02661281 0.03989551 91 62 80 946
0.02543141 0.04011614 91 62 80 889
0.02533699 0.04015710 91 62 80 914
0.02360347 0.04033505 91 62 80 839
0.01735567 0.04170934 94 65 85 860
0.01703211 0.04160018 94 65 85 882
0.01324122 0.04227615 94 65 85 921
0.01259440 0.04248881 90 65 84 928
0.00635551 0.04367402 93 70 88 850
0.00610852 0.04368682 93 70 88 800
0.00104182 0.04462477 90 67 87 796
-0.00188202 0.04521202 98 72 99 892
-0.00268170 0.04518122 98 72 99 953
-0.00742484 0.04622833 96 67 95 1007
-0.00782468 0.04621252 96 67 95 1032
-0.01652941 0.04785505 103 73 85 935
-0.01881563 0.04820384 101 69 72 867
-0.02316815 0.04902486 101 69 72 1000
0.03920284 0.03710599 142 130 140 1057
0.03556481 0.03781056 111 93 105 957
0.03461255 0.03796646 111 93 105 889
0.03105052 0.03857682 92 68 84 864
0.02914601 0.03888860 92 68 84 903
0.02518443 0.03969928 91 62 80 953
0.02423217 0.03985517 91 62 80 889
0.01347928 0.04180751 94 65 85 892
0.00904157 0.04269571 90 65 84 842
0.00555582 0.04321273 93 70 88 871
0.00422214 0.04362133 93 70 88 975
0.00254649 0.04386751 90 67 87 967
0.00184151 0.04401106 90 67 87 910
-0.00441551 0.04514347 98 72 99 896
-0.00552033 0.04527122 96 67 95 850
-0.00576760 0.04549881 96 67 95 860
-0.00805354 0.04584804 96 67 95 1042
-0.01033976 0.04641167 98 69 89 975
-0.01391071 0.04678143 98 69 89 975
-0.01604408 0.04737366 103 73 85 928
-0.01715811 0.04747477 103 73 85 867
-0.02173977 0.04836094 101 69 72 942
-0.02697716 0.04943319 107 69 66 914
0.03975525 0.03628978 142 130 140 1114
0.03722204 0.03686621 142 130 140 1042
0.03406014 0.03749283 111 93 105 860
0.03025112 0.03811641 92 68 84 892
0.02876430 0.03849552 92 68 84 889
0.02771763 0.03869277 92 68 84 925
0.02059385 0.03991436 100 69 87 732
0.01910760 0.04029441 100 69 87 832
0.01672697 0.04068414 94 65 85 839
0.01545116 0.04073130 94 65 85 903
0.01482246 0.04099593 94 65 85 842
0.01126934 0.04184770 90 65 84 882
0.01031709 0.04200359 90 65 84 810
0.00984096 0.04208154 90 65 84 825
0.00604116 0.04273134 93 70 88 875
0.00374602 0.04305395 90 67 87 953
-0.00291084 0.04438662 98 72 99 860
-0.00338697 0.04446457 98 72 99 871
-0.00773027 0.04531182 96 67 95 1003
-0.00891138 0.04553332 96 67 95 1114
-0.01033976 0.04576716 98 69 89 992
-0.02007332 0.04765846 101 69 72 907
-0.02625376 0.04869799 107 69 66 1075
0.04198331 0.03544223 160 159 167 1350
0.03975525 0.03585971 166 160 172 1132
0.03832687 0.03609355 166 160 172 1017
0.03152664 0.03742429 124 112 126 860
0.02670722 0.03834949 96 78 94 914
0.02005065 0.03946737 95 72 92 771
0.01776443 0.04003100 95 72 92 832
0.01696503 0.04021550 88 66 87 860
0.01387912 0.04074791 88 66 87 828
0.01166919 0.04121819 87 68 88 853
0.00818373 0.04173607 91 74 93 867
0.00572681 0.04221915 91 74 93 960
-0.01374894 0.04576121 92 72 97 989
-0.01658757 0.04649612 90 76 91 899
-0.02292087 0.04750745 91 80 88 935
-0.02514894 0.04792533 90 75 78 1078
-0.02672989 0.04813102 90 75 78 1017
0.04149798 0.03506347 160 159 167 1275
0.04064042 0.03539412 160 159 167 1182
0.03865042 0.03555778 166 160 172 1096
0.02701265 0.03776134 96 78 94 907
0.01981258 0.03907627 95 72 92 810
0.01918389 0.03912607 95 72 92 842
0.01752636 0.03942506 95 72 92 832
0.01539300 0.03980245 88 66 87 760
0.01522201 0.03993628 88 66 87 817
0.00992646 0.04093943 87 68 88 860
0.00952662 0.04092403 87 68 88 921
0.00809823 0.04115787 91 74 93 864
0.00485084 0.04185161 91 74 93 975
0.00414586 0.04199518 91 74 93 971
0.00288817 0.04209431 85 67 91 1028
-0.00154954 0.04319776 90 65 97 896
-0.00218744 0.04322093 90 65 97 853
-0.00344513 0.04353571 90 65 97 792
-0.00653074 0.04406859 91 64 97 917
-0.00875881 0.04427164 91 64 97 1067
-0.01073960 0.04467677 92 72 97 939
-0.01382522 0.04520965 92 72 97 1032
-0.01437763 0.04538094 90 76 91 992
-0.01753983 0.04600751 90 76 91 864
-0.01841579 0.04606965 90 76 91 882
-0.01904449 0.04611986 91 80 88 903
-0.02490167 0.04748291 90 75 78 1085
0.04095477 0.03483131 160 159 167 1582
0.03992623 0.03486572 166 160 172 1246
0.03960268 0.03497181 166 160 172 1153
0.03802173 0.03517750 166 160 172 1071
0.03478325 0.03589742 124 112 126 1060
0.03105052 0.03642765 96 78 94 1010
0.02703078 0.03738406 96 78 94 942
0.02511706 0.03745396 89 66 86 914
0.02385966 0.03776922 89 66 86 932
0.02045941 0.03843395 95 72 92 800
0.01641233 0.03909650 88 66 87 857
0.01490766 0.03942368 88 66 87 771
0.01285059 0.03992257 87 68 88 778
0.00439284 0.04155229 91 74 93 982
0.00288817 0.04187947 85 67 91 1025
0.00233576 0.04183593 85 67 91 1071
-0.00162583 0.04264619 90 65 97 903
-0.00296900 0.04302769 90 65 97 821
-0.00534964 0.04320218 91 64 97 903
-0.00763557 0.04376667 91 64 97 1000
-0.01026348 0.04416874 92 72 97 899
-0.01184443 0.04437484 92 72 97 932
-0.01524468 0.04503958 90 76 91 967
-0.01642579 0.04547591 90 76 91 907
-0.01682563 0.04546051 90 76 91 885
-0.02109265 0.04621442 91 80 88 953
-0.02118706 0.04625537 91 80 88 982
-0.02259732 0.04654161 91 80 88 950
-0.02457811 0.04694674 90 75 78 1071
-0.02474910 0.04686614 90 75 78 1132
-0.02846341 0.04744882 98 77 76 1067
0.04601226 0.03322222 137 137 145 5764
0.04515442 0.03333717 137 137 145 6542
0.04452572 0.03360221 160 159 167 6946
0.04349719 0.03385144 160 159 167 5528
0.04095477 0.03418681 160 159 167 1796
0.03779287 0.03481303 166 160 172 1050
0.03407827 0.03561089 124 112 126 1053
0.03295502 0.03568578 124 112 126 957
0.03217376 0.03592268 124 112 126 989
0.02948769 0.03647049 96 78 94 1014
0.02005986 0.03798935 95 72 92 728
0.01579255 0.03895763 88 66 87 800
0.00795487 0.04029661 91 74 93 878
0.00525068 0.04079243 91 74 93 975
0.00201220 0.04129670 85 67 91 1014
-0.00162583 0.04200169 90 65 97 882
-0.00178760 0.04194691 90 65 97 839
-0.00249288 0.04230482 90 65 97 807
-0.00376840 0.04256728 90 65 97 839
-0.00795913 0.04322744 91 64 97 1060
-0.01056862 0.04368278 92 72 97 899
-0.02047287 0.04549354 91 80 88 982
-0.02678805 0.04677209 90 75 78 1150
0.04586861 0.03279017 137 137 145 7096
0.04539249 0.03286812 137 137 145 9003
0.04444944 0.03283581 160 159 167 9803
0.04427845 0.03296963 160 159 167 8875
0.04325912 0.03324551 160 159 167 7757
0.04285928 0.03323011 160 159 167 6346
0.04245944 0.03321430 160 159 167 4778
0.04064963 0.03370084 160 159 167 2210
0.03937382 0.03374759 166 160 172 1296
0.03866855 0.03410551 166 160 172 1235
0.03621163 0.03437375 166 160 172 1075
0.02956398 0.03573264 96 78 94 932
0.02901157 0.03590393 96 78 94 907
0.02362160 0.03673320 89 66 86 878
0.02109731 0.03733579 95 72 92 757
0.01879296 0.03763218 95 72 92 757
0.01839341 0.03761684 95 72 92 821
0.00519252 0.04029325 91 74 93 957
0.00446912 0.04038396 91 74 93 989
0.00273560 0.04056150 85 67 91 967
0.00218319 0.04094803 85 67 91 1039
-0.00234002 0.04147328 90 65 97 796
-0.00462624 0.04203731 90 65 97 825
-0.01690192 0.04426444 90 76 91 853
-0.02671176 0.04624908 90 75 78 1175
-0.02916868 0.04673216 98 77 76 1096
-0.03170189 0.04709375 98 77 76 1350
0.04681195 0.03196360 137 137 145 7025
0.04587782 0.03238672 137 137 145 9403
0.04540169 0.03246467 137 137 145 11014
0.04523071 0.03238407 137 137 145 11942
0.04412588 0.03251181 160 159 167 10757
0.04349719 0.03256161 160 159 167 9417
0.04223059 0.03306508 160 159 167 5900
0.04150718 0.03294052 160 159 167 3450
0.03731674 0.03381639 166 160 172 1142
0.03684062 0.03389434 166 160 172 1132
0.03327858 0.03450511 124 112 126 971
0.03186833 0.03479134 124 112 126 1028
0.02893528 0.03535236 96 78 94 985
0.02482113 0.03613489 89 66 86 899
0.01903103 0.03716313 95 72 92 750
0.01611611 0.03777695 88 66 87 846
0.01499316 0.03785230 88 66 87 807
0.00993567 0.03881648 87 68 88 875
0.00930697 0.03908152 87 68 88 914
0.00258274 0.04031805 85 67 91 982
-0.00170240 0.04101957 90 65 97 832
-0.00327414 0.04146714 90 65 97 785
-0.00843525 0.04223080 91 64 97 1071
-0.00898767 0.04240250 91 64 97 1007
-0.01277856 0.04307806 92 72 97 1039
-0.01586446 0.04361088 90 76 91 1025
-0.02195941 0.04479854 91 80 88 971
-0.02774030 0.04585340 90 75 78 1235
-0.03097878 0.04657292 98 77 76 1257
-0.03358827 0.04702825 134 99 97 3800
-0.03406439 0.04710620 134 99 97 4228
-0.03438795 0.04721188 134 99 97 4150
0.04683008 0.03158632 137 137 145 6703
0.04610668 0.03167661 137 137 145 11592
0.04563055 0.03175456 137 137 145 13010
0.04263042 0.03222072 160 159 167 9635
0.04200144 0.03248489 160 159 167 7646
0.04175446 0.03249811 160 159 167 6000
0.03123963 0.03441106 124 112 126 1053
0.02971655 0.03468580 96 78 94 1010
0.02316360 0.03600379 89 66 86 935
0.02086846 0.03632640 95 72 92 853
0.01033551 0.03840221 87 68 88 814
0.00559237 0.03923407 91 74 93 975
0.00511624 0.03931202 91 74 93 899
0.00321173 0.03962381 85 67 91 964
0.00193592 0.03988579 85 67 91 971
-0.00097900 0.04049920 85 67 91 842
-0.00597833 0.04110281 91 64 97 1035
-0.00786472 0.04168224 91 64 97 1082
-0.00881697 0.04183813 91 64 97 1014
-0.01316948 0.04265875 92 72 97 1014
-0.01458865 0.04291923 92 72 97 996
-0.01563532 0.04290123 90 76 91 953
-0.01863573 0.04358177 90 76 91 960
-0.02433113 0.04478436 90 75 78 1010
-0.02465439 0.04467608 90 75 78 1042
-0.02535967 0.04481876 90 75 78 1085
-0.02781659 0.04530183 90 75 78 1253
-0.03113135 0.04590026 98 77 76 1553
-0.03200732 0.04617764 98 77 76 2942
-0.03288328 0.04624020 98 77 76 4953
-0.03335941 0.04631814 134 99 97 5960
-0.03414068 0.04655463 134 99 97 6507
-0.03469309 0.04672592 134 99 97 6282
0.04753506 0.03079785 137 137 145 6360
0.04658280 0.03095375 137 137 145 11496
0.04580154 0.03119065 137 137 145 13325
0.04540169 0.03117524 137 137 145 14399
0.04492557 0.03146803 137 137 145 14985
0.04382074 0.03159577 160 159 167 13689
0.04342090 0.03158038 160 159 167 12510
0.04294478 0.03165833 160 159 167 11425
0.04262122 0.03176441 160 159 167 9500
0.04199252 0.03181422 160 159 167 7439
0.04041157 0.03223515 160 159 167 3360
0.04001173 0.03221935 166 160 172 2500
0.03883954 0.03246661 166 160 172 2150
0.03836341 0.03254455 166 160 172 1871
0.03605906 0.03284094 166 160 172 1192
0.03432525 0.03344851 124 112 126 1053
0.03028738 0.03413728 96 78 94 1082
0.02948769 0.03410649 96 78 94 982
0.02624951 0.03482606 96 78 94 910
0.02047754 0.03590710 95 72 92 875
0.01278322 0.03724759 88 66 87 717
0.00788751 0.03826654 87 68 88 914
0.00288817 0.03908498 85 67 91 903
0.00185963 0.03911939 85 67 91 864
0.00052566 0.03974235 85 67 91 899
-0.00367398 0.04037675 90 65 97 817
-0.01087405 0.04169169 92 72 97 1035
-0.01197916 0.04181938 92 72 97 1035
-0.02218855 0.04378909 91 80 88 967
-0.02243554 0.04380190 91 80 88 978
-0.03010281 0.04522095 98 77 76 1432
-0.03113135 0.04547018 98 77 76 2282
-0.03215989 0.04571983 98 77 76 4096
0.04762976 0.03032728 154 157 166 5817
0.04738249 0.03034004 154 157 166 8400
0.04698264 0.03032464 154 157 166 11192
0.04626845 0.03044156 154 157 166 13103
0.04563976 0.03049136 154 157 166 14474
0.04453493 0.03083393 154 157 166 15710
0.04398252 0.03100564 191 191 201 15710
0.04318284 0.03118927 191 191 201 14214
0.04247756 0.03133236 191 191 201 12714
0.04137274 0.03146011 191 191 201 9064
0.03741115 0.03227077 185 183 196 1621
0.03013481 0.03346463 116 103 121 1071
0.02687820 0.03413175 116 103 121 882
0.02149715 0.03520161 96 79 98 899
0.01444966 0.03654510 80 65 86 835
0.01311598 0.03673804 80 65 86 800
0.01033551 0.03732722 80 67 87 832
0.00978310 0.03728367 80 67 87 846
0.00900154 0.03752051 80 67 87 928
0.00883084 0.03743956 80 67 87 882
0.00749687 0.03763286 85 76 95 846
0.00677347 0.03772315 85 76 95 935
0.00100179 0.03880424 83 69 94 885
-0.00224560 0.03949799 97 73 107 896
-0.00256916 0.03960368 97 73 107 907
-0.00405570 0.03998367 97 73 107 910
-0.01087405 0.04126161 84 71 97 953
-0.01245529 0.04146724 84 71 97 1096
-0.01996941 0.04291496 80 84 96 960
-0.02052211 0.04287096 80 84 96 982
-0.02385500 0.04363183 80 84 96 1046
-0.02473068 0.04369443 90 75 78 1175
-0.02614122 0.04398060 90 75 78 1210
-0.02646449 0.04408717 90 75 78 1221
-0.02701690 0.04404362 90 75 78 1257
-0.02829271 0.04430520 90 75 78 1353
-0.03128392 0.04501237 98 77 76 3082
-0.03183633 0.04496882 98 77 76 4125
-0.03208360 0.04498116 98 77 76 5864
-0.03263601 0.04536770 98 77 76 7725
-0.03436953 0.04554565 134 99 97 11360
-0.03484566 0.04562360 134 99 97 10932
-0.03619776 0.04576368 134 99 97 6721
0.04762976 0.02989762 154 157 166 8167
0.04753506 0.02972327 154 157 166 11214
0.04683008 0.03008166 154 157 166 13721
0.04643023 0.03006585 154 157 166 14746
