//X Y Z R G B Intensity
-2.47600007 -3.17700005 7.16750002 189 195 195 9500
-2.47525001 -3.17624998 7.16849995 189 195 193 9489
-2.47499990 -3.17600012 7.16949987 189 195 193 9410
-2.47475004 -3.17549992 7.17275000 189 195 193 10585
-2.47425008 -3.17475009 7.17250013 194 196 193 11010
-2.47674990 -3.17750001 7.16499996 189 195 195 10814
-2.47600007 -3.17674994 7.16650009 189 195 195 10992
-2.47550011 -3.17600012 7.16800022 189 195 195 10835
-2.47525001 -3.17575002 7.17124987 189 195 193 11067
-2.47475004 -3.17499995 7.17425013 194 196 193 12810
-2.47449994 -3.17449999 7.17474985 194 196 193 12135
-2.47375011 -3.17374992 7.17574978 194 196 193 10417
-2.47799993 -3.17849994 7.16149998 192 196 199 11196
-2.47725010 -3.17775011 7.16400003 192 196 199 11857
-2.47725010 -3.17750001 7.16524982 189 195 195 12442
-2.47674990 -3.17700005 7.16524982 189 195 195 12653
-2.47700000 -3.17700005 7.16725016 189 195 195 12978
-2.47624993 -3.17624998 7.16699982 189 195 195 12392
-2.47624993 -3.17624998 7.16825008 189 195 195 12521
-2.47499990 -3.17475009 7.17175007 189 195 193 13346
-2.47475004 -3.17449999 7.17275000 194 196 193 14164
-2.47475004 -3.17425013 7.17399979 194 196 193 13871
-2.47425008 -3.17374992 7.17399979 194 196 193 13467
-2.47449994 -3.17400002 7.17600012 194 196 193 12592
-2.47350001 -3.17275000 7.17749977 192 192 190 10867
-2.47900009 -3.17925000 7.15724993 192 193 197 8167
-2.47874999 -3.17899990 7.16074991 192 193 197 11428
-2.47825003 -3.17825007 7.16074991 192 196 199 12396
-2.47799993 -3.17825007 7.16200018 192 196 199 12978
-2.47749996 -3.17724991 7.16424990 192 196 199 13264
-2.47725010 -3.17700005 7.16499996 189 195 195 14035
-2.47700000 -3.17674994 7.16599989 189 195 195 14199
-2.47650003 -3.17624998 7.16625023 189 195 195 14003
-2.47674990 -3.17624998 7.16949987 189 195 195 13775
-2.47600007 -3.17525005 7.16874981 189 195 193 13560
-2.47574997 -3.17499995 7.16949987 189 195 193 13778
-2.47550011 -3.17499995 7.17075014 189 195 193 13871
-2.47525001 -3.17449999 7.17124987 189 195 193 14132
-2.47550011 -3.17475009 7.17299986 194 196 193 14789
-2.47525001 -3.17449999 7.17425013 194 196 193 15310
-2.47475004 -3.17374992 7.17399979 194 196 193 15042
-2.47425008 -3.17300010 7.17525005 194 196 193 13467
-2.47399998 -3.17275000 7.17600012 192 192 190 12782
-2.47399998 -3.17300010 7.17775011 192 192 190 12389
-2.47350001 -3.17225003 7.17775011 192 192 190 12189
-2.47924995 -3.17899990 7.15750027 192 193 197 10146
-2.47924995 -3.17899990 7.15899992 192 193 197 11075
-2.47924995 -3.17899990 7.16074991 192 193 197 12760
-2.47874999 -3.17849994 7.16100025 192 193 197 13685
-2.47849989 -3.17825007 7.16174984 192 196 199 14335
-2.47825003 -3.17775011 7.16200018 192 196 199 14235
-2.47775006 -3.17724991 7.16375017 192 196 199 14864
-2.47775006 -3.17724991 7.16524982 189 195 195 15200
-2.47775006 -3.17724991 7.16674995 189 195 195 15550
-2.47700000 -3.17624998 7.16575003 189 195 195 15396
-2.47725010 -3.17650008 7.16774988 189 195 195 15085
-2.47624993 -3.17525005 7.16825008 189 195 193 14900
-2.47650003 -3.17549992 7.16975021 189 195 193 15085
-2.47600007 -3.17475009 7.17000008 189 195 193 14896
-2.47574997 -3.17449999 7.17049980 189 195 193 15196
-2.47574997 -3.17475009 7.17250013 189 195 193 15714
-2.47550011 -3.17425013 7.17425013 194 196 193 16175
-2.47475004 -3.17350006 7.17399979 194 196 193 15714
-2.47475004 -3.17350006 7.17549992 194 196 193 15007
-2.47399998 -3.17249990 7.17624998 192 192 190 14232
-2.47399998 -3.17225003 7.17724991 192 192 190 13871
-2.47375011 -3.17199993 7.17824984 192 192 190 13585
-2.47350001 -3.17175007 7.17875004 192 192 190 13496
-2.47350001 -3.17175007 7.18074989 192 192 190 12835
-2.47974992 -3.17925000 7.15625000 189 190 194 10178
-2.48000002 -3.17950010 7.15850019 189 190 194 10932
-2.47950006 -3.17875004 7.15799999 189 190 194 12221
-2.47924995 -3.17875004 7.15950012 189 190 194 13532
-2.47924995 -3.17849994 7.16025019 189 190 194 14721
-2.47874999 -3.17799997 7.16074991 194 198 201 15360
-2.47900009 -3.17825007 7.16275024 194 198 201 15439
-2.47900009 -3.17799997 7.16375017 194 198 201 15282
-2.47849989 -3.17750001 7.16375017 194 198 201 16139
-2.47799993 -3.17700005 7.16424990 194 198 201 16403
-2.47799993 -3.17700005 7.16550016 193 199 199 16764
-2.47775006 -3.17674994 7.16674995 193 199 199 16953
-2.47749996 -3.17624998 7.16699982 193 199 199 16353
-2.47700000 -3.17575002 7.16900015 193 199 199 16178
-2.47700000 -3.17549992 7.17000008 189 195 195 16264
-2.47650003 -3.17499995 7.16975021 189 195 195 16442
-2.47600007 -3.17449999 7.17175007 189 195 195 16667
-2.47600007 -3.17449999 7.17325020 189 195 195 17285
-2.47574997 -3.17400002 7.17374992 196 198 197 17189
-2.47550011 -3.17374992 7.17600012 196 198 197 16485
-2.47475004 -3.17275000 7.17649984 197 197 197 15350
-2.47449994 -3.17225003 7.17724991 197 197 197 15196
-2.47399998 -3.17175007 7.17749977 197 197 197 15350
-2.47425008 -3.17199993 7.17950010 197 197 197 15350
-2.47399998 -3.17175007 7.18050003 197 197 197 15389
-2.47350001 -3.17125010 7.18074989 199 199 201 13867
-2.47350001 -3.17125010 7.18174982 199 199 201 12807
-2.47300005 -3.17074990 7.18225002 199 199 201 11210
-2.47274995 -3.17024994 7.18249989 199 199 201 9853
-2.48149991 -3.18074989 7.15549994 192 191 197 8771
-2.48075008 -3.18000007 7.15474987 192 191 197 9614
-2.48049998 -3.17974997 7.15574980 192 191 197 10610
-2.48024988 -3.17925000 7.15625000 192 191 197 11564
-2.48000002 -3.17875004 7.15675020 189 190 194 12221
-2.47974992 -3.17849994 7.15875006 189 190 194 14685
-2.48000002 -3.17875004 7.16100025 189 190 194 16096
-2.47950006 -3.17849994 7.16149998 189 190 194 16267
-2.47900009 -3.17775011 7.16149998 194 198 201 17000
-2.47900009 -3.17775011 7.16424990 194 198 201 17342
-2.47825003 -3.17650008 7.16475010 193 199 199 17753
-2.47825003 -3.17650008 7.16625023 193 199 199 18121
-2.47799993 -3.17650008 7.16750002 193 199 199 17853
-2.47775006 -3.17600012 7.16774988 193 199 199 17542
-2.47749996 -3.17549992 7.16825008 193 199 199 17750
-2.47674990 -3.17475009 7.16949987 189 195 195 17960
-2.47700000 -3.17499995 7.17124987 189 195 195 18064
-2.47650003 -3.17449999 7.17150021 189 195 195 17903
-2.47624993 -3.17400002 7.17224979 189 195 195 18625
-2.47550011 -3.17300010 7.17425013 196 198 197 18228
-2.47550011 -3.17300010 7.17574978 196 198 197 17692
-2.47499990 -3.17249990 7.17600012 196 198 197 16900
-2.47449994 -3.17199993 7.17775011 197 197 197 16946
-2.47449994 -3.17175007 7.17850018 197 197 197 16664
-2.47425008 -3.17175007 7.18125010 197 197 197 15789
-2.47324991 -3.17050004 7.18125010 199 199 201 13110
-2.47324991 -3.17024994 7.18274975 199 199 201 11917
-2.47350001 -3.17050004 7.18449974 199 199 201 10507
-2.48175001 -3.18074989 7.15324974 199 194 201 8178
-2.48125005 -3.18000007 7.15299988 192 191 197 9782
-2.48149991 -3.18024993 7.15499973 192 191 197 10935
-2.48099995 -3.17950010 7.15499973 192 191 197 11500
-2.48049998 -3.17925000 7.15549994 192 191 197 12525
-2.48049998 -3.17925000 7.15700006 189 190 194 13564
