//X Y Z R G B Intensity
12.46199989 -9.32450008 -0.28125000 195 191 208 942
12.46049976 -9.32349968 -0.27524999 143 134 155 846
12.44974995 -9.31550026 -0.24699999 88 77 111 889
12.44550037 -9.31225014 -0.23375000 109 100 129 4864
12.44624996 -9.31274986 -0.23300000 147 142 165 9639
12.44449997 -9.31149960 -0.22975001 147 142 165 24425
12.44425011 -9.31124973 -0.22675000 210 205 225 26185
12.44250011 -9.31000042 -0.22575000 210 205 225 26182
12.44324970 -9.31050014 -0.22475000 210 205 225 27046
12.44324970 -9.31050014 -0.22400001 210 205 225 27385
12.44225025 -9.30974960 -0.22274999 210 205 225 26285
12.44174957 -9.30949974 -0.22175001 210 205 225 25367
12.44124985 -9.30900002 -0.22075000 210 205 225 24328
12.44149971 -9.30924988 -0.21975000 239 237 251 22721
12.44124985 -9.30900002 -0.21875000 239 237 251 17978
12.44075012 -9.30850029 -0.21775000 239 237 251 12300
12.43974972 -9.30799961 -0.21675000 239 237 251 6771
12.43924999 -9.30749989 -0.21475001 239 237 251 1792
12.47150040 -9.33275032 -0.30675000 110 118 121 8071
12.47074986 -9.33224964 -0.30575001 110 118 121 15085
12.46949959 -9.33125019 -0.30475000 143 146 153 20696
12.47025013 -9.33174992 -0.30375001 143 146 153 23271
12.46924973 -9.33100033 -0.30274999 143 146 153 25435
12.46975040 -9.33150005 -0.30175000 143 146 153 25535
12.46800041 -9.33024979 -0.30074999 143 146 153 25632
12.46850014 -9.33049965 -0.29975000 143 146 153 26142
12.46850014 -9.33049965 -0.29875001 202 202 214 25732
12.46800041 -9.33024979 -0.29675001 202 202 214 25139
12.46574974 -9.32849979 -0.28975001 231 229 243 14196
12.46374989 -9.32724953 -0.28674999 231 229 243 3717
12.46350002 -9.32674980 -0.28375000 195 191 208 1239
12.46325016 -9.32674980 -0.28275001 195 191 208 1110
12.46175003 -9.32575035 -0.28075001 195 191 208 910
12.46125031 -9.32524967 -0.27974999 195 191 208 921
12.46150017 -9.32524967 -0.27875000 143 134 155 925
12.46000004 -9.32425022 -0.27750000 143 134 155 864
12.45950031 -9.32400036 -0.27550000 143 134 155 860
12.45300007 -9.31900024 -0.25549999 92 81 113 821
12.44925022 -9.31624985 -0.24725001 88 77 111 875
12.44799995 -9.31525040 -0.23925000 109 100 129 1114
12.44575024 -9.31350040 -0.23424999 109 100 129 5264
12.44499969 -9.31299973 -0.23125000 147 142 165 22728
12.44499969 -9.31299973 -0.23025000 147 142 165 24796
12.44375038 -9.31200027 -0.22925000 147 142 165 25771
12.44350052 -9.31175041 -0.22825000 147 142 165 26185
12.44350052 -9.31175041 -0.22724999 147 142 165 25771
12.44324970 -9.31149960 -0.22525001 210 205 225 27503
12.44225025 -9.31075001 -0.22425000 210 205 225 27157
12.44225025 -9.31075001 -0.22325000 210 205 225 26825
12.44124985 -9.31025028 -0.22125000 210 205 225 25567
12.44025040 -9.30949974 -0.21924999 239 237 251 22803
12.43949986 -9.30875015 -0.21725000 239 237 251 12778
12.43850040 -9.30799961 -0.21625000 239 237 251 6632
12.43875027 -9.30825043 -0.21525000 239 237 251 3410
12.43850040 -9.30799961 -0.21425000 239 237 251 1521
12.47049999 -9.33349991 -0.30750000 110 118 121 8203
12.46975040 -9.33275032 -0.30625001 110 118 121 15546
12.47000027 -9.33300018 -0.30524999 143 146 153 20835
12.46949959 -9.33275032 -0.30425000 143 146 153 23689
12.46899986 -9.33224964 -0.30325001 143 146 153 24953
12.46875000 -9.33199978 -0.30225000 143 146 153 26142
12.46800041 -9.33150005 -0.30125001 143 146 153 26142
12.46749973 -9.33100033 -0.29925001 143 146 153 26139
12.46724987 -9.33100033 -0.29824999 202 202 214 25632
12.46675014 -9.33049965 -0.29725000 202 202 214 24850
12.46749973 -9.33100033 -0.29624999 202 202 214 24664
12.46624947 -9.33024979 -0.29525000 202 202 214 23857
12.46599960 -9.32999992 -0.29425001 202 202 214 24207
12.46574974 -9.32975006 -0.29225001 231 229 243 24028
12.46500015 -9.32925034 -0.28924999 231 229 243 16235
12.46300030 -9.32750034 -0.28525001 195 191 208 2682
12.46074963 -9.32600021 -0.28025001 195 191 208 1017
12.45975018 -9.32524967 -0.27825001 143 134 155 892
12.45899963 -9.32474995 -0.27625000 143 134 155 814
12.45524979 -9.32200050 -0.26600000 86 73 99 746
12.45349979 -9.32050037 -0.25999999 86 73 99 853
12.45374966 -9.32075024 -0.25799999 92 81 113 796
12.44999981 -9.31799984 -0.24675000 88 77 111 925
12.44849968 -9.31700039 -0.24474999 92 82 116 989
12.44775009 -9.31624985 -0.24275000 92 82 116 1028
12.44700050 -9.31575012 -0.24175000 92 82 116 1064
12.44575024 -9.31499958 -0.23774999 109 100 129 1532
12.44524956 -9.31449986 -0.23275000 147 142 165 20525
12.44425011 -9.31375027 -0.22975001 147 142 165 26503
12.44299984 -9.31274986 -0.22875001 147 142 165 27160
12.44200039 -9.31200027 -0.22775000 147 142 165 26500
12.44225025 -9.31225014 -0.22675000 210 205 225 26607
12.44250011 -9.31225014 -0.22575000 210 205 225 27160
12.44200039 -9.31200027 -0.22475000 210 205 225 27503
12.44200039 -9.31200027 -0.22375000 210 205 225 27971
12.44075012 -9.31099987 -0.22075000 210 205 225 26178
12.44000053 -9.31050014 -0.21975000 239 237 251 25364
12.43949986 -9.31025028 -0.21875000 239 237 251 23710
12.43850040 -9.30949974 -0.21775000 239 237 251 18225
12.43924999 -9.31000042 -0.21675000 239 237 251 11982
12.43824959 -9.30924988 -0.21475001 239 237 251 3564
12.43750000 -9.30850029 -0.21375000 221 221 231 1667
12.46975040 -9.33399963 -0.30700001 110 118 121 14746
12.46949959 -9.33374977 -0.30599999 110 118 121 20639
12.46949959 -9.33374977 -0.30500001 143 146 153 23357
12.46975040 -9.33399963 -0.30399999 143 146 153 24767
12.46875000 -9.33325005 -0.30274999 143 146 153 25935
12.46875000 -9.33325005 -0.30175000 143 146 153 26567
12.46800041 -9.33275032 -0.30074999 143 146 153 26142
12.46724987 -9.33224964 -0.29875001 202 202 214 25832
12.46624947 -9.33150005 -0.29675001 202 202 214 25139
12.46675014 -9.33174992 -0.29574999 202 202 214 25042
12.46549988 -9.33100033 -0.29374999 202 202 214 24478
12.46549988 -9.33074951 -0.29275000 202 202 214 25039
12.46475029 -9.33024979 -0.29175001 231 229 243 24846
12.46500015 -9.33049965 -0.29075000 231 229 243 23346
12.46424961 -9.32999992 -0.28874999 231 229 243 18167
12.46249962 -9.32874966 -0.28575000 195 191 208 5807
12.46199989 -9.32824993 -0.28475001 195 191 208 3357
12.46100044 -9.32750034 -0.28375000 195 191 208 2392
12.46150017 -9.32800007 -0.28275001 195 191 208 1628
12.46000004 -9.32674980 -0.28049999 195 191 208 1139
12.45924950 -9.32625008 -0.27649999 143 134 155 864
12.45574951 -9.32349968 -0.26650000 107 95 117 785
12.44999981 -9.31925011 -0.25150001 88 77 111 853
12.44950008 -9.31875038 -0.24650000 92 82 116 917
12.44799995 -9.31774998 -0.24250001 92 82 116 1107
12.44649982 -9.31649971 -0.24050000 92 82 116 1214
12.44400024 -9.31474972 -0.23525000 109 100 129 9192
