//X Y Z R G B Intensity
-2.66580009 -2.33629990 0.35850000 74 59 90 232
-2.66759992 -2.33789992 0.35969999 74 59 90 710
-2.66420007 -2.33489990 0.36019999 70 57 85 1185
-2.66510010 -2.33570004 0.36240000 70 60 84 1210
-2.66900015 -2.33780003 0.34979999 67 58 77 464
-2.66879988 -2.33769989 0.35080001 67 58 77 535
-2.67110014 -2.33969998 0.35210001 65 56 77 585
-2.66630006 -2.33550000 0.35749999 76 61 90 339
-2.66790009 -2.33690000 0.36070001 70 57 85 1225
-2.66659999 -2.33579993 0.36149999 70 60 84 1342
-2.66960001 -2.33710003 0.34770000 92 83 100 671
-2.66930008 -2.33680010 0.34970000 72 62 86 878
-2.66840005 -2.33610010 0.35060000 72 62 86 935
-2.67159986 -2.33879995 0.35400000 69 56 82 925
-2.66820002 -2.33590007 0.35460001 70 57 85 810
-2.66790009 -2.33559990 0.36050001 73 60 88 1342
-2.66720009 -2.33500004 0.36140001 74 64 88 1517
-2.66669989 -2.33459997 0.36240000 74 64 88 1228
-2.66599989 -2.33400011 0.36430001 75 69 95 728
-2.67309999 -2.33879995 0.34920001 80 70 94 1189
-2.67210007 -2.33789992 0.35210001 77 67 94 1389
-2.67129993 -2.33730006 0.35299999 77 64 92 1439
-2.67040014 -2.33640003 0.35380000 77 64 92 1375
-2.66939998 -2.33559990 0.35470000 76 63 91 1307
-2.67159986 -2.33750010 0.35600001 79 64 93 1182
-2.66939998 -2.33559990 0.35769999 81 66 95 1050
-2.66930008 -2.33550000 0.35870001 81 66 95 1075
-2.66919994 -2.33540010 0.35969999 81 66 95 1332
-2.67070007 -2.33669996 0.36289999 77 69 93 1432
-2.66799998 -2.33439994 0.36550000 75 69 95 1185
-2.66860008 -2.33489990 0.36660001 78 71 102 1192
-2.67439985 -2.33859992 0.34619999 88 81 97 1296
-2.67470002 -2.33890009 0.34819999 85 76 97 1428
-2.67240000 -2.33690000 0.34889999 80 70 94 1539
-2.67350006 -2.33789992 0.35110000 80 70 95 1678
-2.66930008 -2.33419991 0.35150000 77 67 94 1725
-2.67159986 -2.33620000 0.35280001 77 64 92 1789
-2.67040014 -2.33520007 0.35370001 77 64 92 1814
-2.67219996 -2.33669996 0.35490000 76 63 91 1764
-2.66879988 -2.33369994 0.35550001 79 64 93 1600
-2.67009997 -2.33480000 0.35659999 79 64 93 1532
-2.67030001 -2.33500004 0.35769999 81 66 95 1317
-2.66949987 -2.33430004 0.35859999 81 66 95 1375
-2.66869998 -2.33369994 0.36149999 80 70 94 1657
-2.66829991 -2.33330011 0.36240000 80 70 94 1492
-2.66650009 -2.33170009 0.36410001 75 69 95 1467
-2.66709995 -2.33229995 0.36520001 75 69 95 1542
-2.66709995 -2.33220005 0.36620000 78 71 102 1550
-2.66949987 -2.33439994 0.36759999 81 74 107 1575
-2.66820002 -2.33319998 0.36840001 81 74 107 1435
-2.67589998 -2.33859992 0.34439999 86 77 94 1596
-2.67429996 -2.33719993 0.34520000 86 77 94 1603
-2.67350006 -2.33649993 0.34610000 86 77 98 1621
-2.67339993 -2.33640003 0.34900001 77 67 94 1753
-2.67149997 -2.33470011 0.34979999 85 72 100 1939
-2.67229986 -2.33540010 0.35089999 85 72 100 1871
-2.67089987 -2.33430004 0.35270000 81 68 98 1996
-2.66970015 -2.33319998 0.35659999 80 67 95 1839
-2.67299986 -2.33610010 0.35800001 81 68 96 1796
-2.67070007 -2.33410001 0.35870001 82 69 95 1739
-2.67070007 -2.33410001 0.36070001 82 69 95 1764
-2.67149997 -2.33470011 0.36179999 84 74 98 1664
-2.66829991 -2.33200002 0.36539999 78 72 100 1907
-2.67140007 -2.33459997 0.36680001 78 71 102 2053
-2.67059994 -2.33400011 0.36770001 80 73 106 1964
-2.66829991 -2.33200002 0.36840001 80 73 106 1807
-2.66939998 -2.33290005 0.36960000 82 75 108 1864
-2.67540002 -2.33690000 0.34310001 83 74 91 1785
-2.67560005 -2.33699989 0.34419999 87 78 99 1735
-2.67650008 -2.33780003 0.34529999 87 78 99 1653
-2.67499995 -2.33649993 0.34709999 84 74 101 1703
-2.67519999 -2.33669996 0.34909999 80 70 97 1803
-2.67379999 -2.33540010 0.34990001 82 69 99 1896
-2.67439985 -2.33590007 0.35100001 82 69 99 1910
-2.67320013 -2.33500004 0.35190001 82 69 99 1914
-2.67120004 -2.33319998 0.35260001 81 68 98 2057
-2.67439985 -2.33599997 0.35400000 81 68 98 2035
-2.67089987 -2.33290005 0.35560000 80 67 95 1932
-2.67210007 -2.33400011 0.35670000 80 67 95 2071
-2.67260003 -2.33439994 0.35879999 81 68 94 2060
-2.67140007 -2.33340001 0.35960001 81 68 94 1964
-2.67019987 -2.33229995 0.36050001 79 69 94 1975
-2.67260003 -2.33439994 0.36179999 85 77 100 1914
-2.67180014 -2.33369994 0.36269999 85 77 100 1914
-2.67089987 -2.33290005 0.36359999 84 76 100 2096
-2.67050004 -2.33260012 0.36449999 81 75 103 2121
-2.66960001 -2.33170009 0.36539999 81 75 103 2232
-2.67070007 -2.33270001 0.36660001 80 73 104 2228
-2.66820002 -2.33060002 0.36719999 81 74 107 2114
-2.67110014 -2.33310008 0.36860001 81 74 107 2021
-2.66779995 -2.33019996 0.36919999 82 75 108 2042
-2.67439985 -2.33470011 0.34200001 82 74 89 1896
-2.67600012 -2.33610010 0.34320000 83 74 91 1878
-2.67299986 -2.33340001 0.34580001 88 78 102 1814
-2.67630005 -2.33629990 0.34729999 84 74 101 1821
-2.67510009 -2.33529997 0.34810001 84 74 101 1835
-2.67549992 -2.33570004 0.34920001 80 70 97 1810
-2.67269993 -2.33319998 0.34979999 82 69 99 1921
-2.67339993 -2.33380008 0.35089999 82 69 99 1928
-2.67190003 -2.33249998 0.35370001 81 68 98 2014
-2.67240000 -2.33290005 0.35470000 80 67 97 1964
-2.67159986 -2.33220005 0.35560000 80 67 95 1957
-2.67339993 -2.33380008 0.35690001 80 67 95 2153
-2.67460012 -2.33480000 0.35800001 80 67 93 2178
-2.67159986 -2.33229995 0.35870001 81 68 94 2103
-2.67089987 -2.33159995 0.35960001 81 68 94 2071
-2.67350006 -2.33389997 0.36090001 79 69 94 2142
-2.67070007 -2.33139992 0.36250001 85 77 100 2182
-2.67070007 -2.33139992 0.36350000 84 76 100 2214
-2.67070007 -2.33150005 0.36460000 81 75 103 2253
-2.66980004 -2.33060002 0.36640000 80 73 104 2139
-2.66910005 -2.32999992 0.36730000 81 74 107 2114
-2.66949987 -2.33039999 0.36840001 81 74 107 2139
-2.66890001 -2.32990003 0.37029999 83 78 108 2075
-2.67120004 -2.33190012 0.37160000 84 80 105 2203
-2.66980004 -2.33069992 0.37239999 84 80 105 2232
-2.67650008 -2.33520007 0.34009999 83 75 90 2128
-2.67630005 -2.33500004 0.34310001 85 76 95 1928
-2.67619991 -2.33489990 0.34410000 87 75 99 1960
-2.67639995 -2.33509994 0.34509999 87 75 99 1928
-2.67400002 -2.33299994 0.34580001 86 73 99 1814
-2.67390013 -2.33290005 0.34680000 85 72 100 1732
-2.67460012 -2.33349991 0.34790000 85 72 100 1803
-2.67659998 -2.33520007 0.34909999 86 73 103 1828
-2.67670012 -2.33540010 0.35010001 81 67 100 1910
-2.67510009 -2.33389997 0.35190001 82 68 101 1971
-2.67379999 -2.33279991 0.35280001 83 70 100 1978
-2.67429996 -2.33330011 0.35380000 83 70 100 1939
-2.67280006 -2.33200002 0.35470000 83 70 100 1989
-2.67519999 -2.33410001 0.35600001 83 70 98 2060
-2.67240000 -2.33159995 0.35659999 83 70 98 2039
-2.67240000 -2.33159995 0.35859999 82 69 95 2203
-2.67070007 -2.33010006 0.35940000 82 69 95 2050
-2.67400002 -2.33299994 0.36179999 84 74 98 2053
-2.67159986 -2.33089995 0.36250001 84 74 98 2196
-2.67149997 -2.33080006 0.36449999 82 76 104 2203
-2.67260003 -2.33179998 0.36559999 82 76 104 2078
-2.67089987 -2.33019996 0.36640000 82 75 108 2132
-2.66980004 -2.32929993 0.36730000 82 75 109 2214
-2.67089987 -2.33019996 0.36840001 82 75 109 2207
-2.67149997 -2.33080006 0.37050000 82 77 107 2021
-2.67250013 -2.33170009 0.37160000 82 77 107 2096
-2.66900015 -2.32859993 0.37310001 86 83 102 2200
-2.67170000 -2.33100009 0.37450001 86 83 102 2196
-2.67129993 -2.33060002 0.37549999 83 81 95 2164
-2.68000007 -2.33690000 0.33750001 83 81 95 1860
-2.68020010 -2.33710003 0.33860001 81 74 90 1900
-2.67580009 -2.33330011 0.34000000 85 76 95 2078
-2.67980003 -2.33680010 0.34150001 87 78 99 2057
-2.67980003 -2.33680010 0.34250000 86 76 100 1932
-2.67600012 -2.33340001 0.34299999 86 76 100 2021
-2.67619991 -2.33360004 0.34410000 81 71 96 1960
-2.67519999 -2.33270001 0.34590000 77 67 94 1764
-2.67610002 -2.33349991 0.34709999 80 70 97 1771
-2.67799997 -2.33520007 0.34830001 85 74 104 1828
-2.67560005 -2.33299994 0.34900001 85 74 104 1878
-2.67729998 -2.33450007 0.35220000 82 71 101 1878
-2.67540002 -2.33290005 0.35499999 86 76 103 1928
-2.67479992 -2.33229995 0.35589999 85 75 100 2021
-2.67180014 -2.32969999 0.35850000 84 74 98 2057
-2.67359996 -2.33130002 0.35980001 84 74 98 1946
-2.67260003 -2.33039999 0.36059999 84 74 98 2007
-2.67309999 -2.33089995 0.36170000 81 73 96 2021
-2.67229986 -2.33019996 0.36260000 81 73 96 2071
-2.67350006 -2.33120012 0.36370000 80 75 98 2096
-2.67110014 -2.32920003 0.36440000 82 76 104 2039
-2.67030001 -2.32850003 0.36530000 82 76 104 2042
