//X Y Z R G B Intensity
0.71810001 19.53149986 0.43070000 88 87 92 2689
0.71829998 19.53520012 0.43180001 88 87 92 1892
0.71910000 19.53450012 0.42530000 88 87 92 639
0.72009999 19.53269958 0.42469999 111 111 111 542
0.72009999 19.53059959 0.42660001 88 87 92 1978
0.72009999 19.53199959 0.43470001 83 81 94 514
0.72219998 19.53459930 0.43279999 88 87 92 1067
0.72299999 19.53059959 0.43230000 77 77 87 1325
0.72289997 19.52890015 0.43419999 66 65 83 514
0.72409999 19.53339958 0.42480001 100 101 106 475
0.72409999 19.53260040 0.43380001 66 65 83 492
0.72509998 19.53409958 0.42640001 77 77 87 1003
0.72509998 19.53269958 0.43040001 77 77 87 1750
0.72619998 19.53490067 0.42580000 77 77 87 635
0.72600001 19.53100014 0.42670000 77 77 87 1232
0.72600001 19.53030014 0.43070000 77 77 87 1414
0.72810000 19.53179932 0.42570001 77 77 87 682
0.72799999 19.52949905 0.43070000 77 77 87 1603
0.72899997 19.53170013 0.43130001 77 77 87 1375
0.73009998 19.53059959 0.42860001 77 77 87 1664
0.73009998 19.53120041 0.43059999 77 77 87 982
0.73100001 19.52989960 0.42820001 68 71 86 1203
0.73110002 19.53120041 0.43730000 72 70 94 600
0.73110002 19.53160095 0.43830001 72 70 94 539
0.73229998 19.53509903 0.42469999 80 84 95 1010
0.73220003 19.53389931 0.43070000 68 71 86 1089
0.73210001 19.53039932 0.43669999 72 70 94 907
0.73310000 19.53289986 0.41740000 80 84 95 878
0.73310000 19.53359985 0.41940001 80 84 95 896
0.73320001 19.53560066 0.42039999 80 84 95 932
0.73310000 19.53289986 0.42930001 68 71 86 1114
0.73310000 19.53369904 0.43030000 68 71 86 1128
0.73299998 19.53120041 0.43230000 68 71 86 1171
0.73310000 19.53219986 0.43540001 72 70 94 1210
0.73299998 19.53129959 0.43640000 72 70 94 1142
0.73299998 19.53020096 0.43930000 72 70 94 1021
0.73420000 19.53610039 0.41780001 80 84 95 982
0.73409998 19.53429985 0.41880000 80 84 95 971
0.73409998 19.53330040 0.41980001 80 84 95 1039
0.73420000 19.53490067 0.42080000 80 84 95 1021
0.73409998 19.53429985 0.42469999 80 84 95 1164
0.73409998 19.53289986 0.42770001 68 71 86 1153
0.73409998 19.53229904 0.42960000 68 71 86 1117
0.73400003 19.52960014 0.43059999 68 71 86 1125
0.73400003 19.53100014 0.43360001 72 70 94 1267
0.73409998 19.53269958 0.43470001 72 70 94 1232
0.73540002 19.53739929 0.41240001 94 94 106 1153
0.73530000 19.53549957 0.41740000 80 84 95 975
0.73540002 19.53809929 0.41850001 80 84 95 1007
0.73519999 19.53249931 0.42039999 80 84 95 1060
0.73509997 19.53149986 0.42429999 80 84 95 1060
0.73530000 19.53610039 0.42539999 68 71 86 1046
0.73530000 19.53520012 0.42739999 68 71 86 1096
0.73519999 19.53429985 0.42829999 68 71 86 1085
0.73519999 19.53310013 0.43130001 68 71 86 1085
0.73509997 19.53059959 0.43220001 68 71 86 1085
0.73519999 19.53319931 0.43329999 68 71 86 1153
0.73509997 19.53179932 0.43529999 72 70 94 1125
0.73509997 19.53140068 0.43830001 72 70 94 1192
0.73619998 19.53590012 0.41380000 94 94 106 1003
0.73610002 19.53529930 0.41679999 94 94 106 982
0.73619998 19.53800011 0.41780001 80 84 95 1032
0.73610002 19.53420067 0.42080000 80 84 95 1060
0.73600000 19.53260040 0.42170000 80 84 95 1039
0.73619998 19.53680038 0.42280000 80 84 95 1089
0.73600000 19.53310013 0.42379999 80 84 95 1050
0.73610002 19.53459930 0.42780000 68 71 86 1096
0.73600000 19.53109932 0.42969999 68 71 86 1028
0.73600000 19.53120041 0.43470001 72 70 94 1089
0.73600000 19.53229904 0.43770000 72 70 94 1057
0.73600000 19.53190041 0.43979999 72 70 94 1250
0.73729998 19.53789902 0.41850001 80 84 95 992
0.73710001 19.53260040 0.42640001 68 71 86 992
0.73699999 19.53089905 0.43120000 68 71 86 1078
0.73699999 19.52939987 0.43220001 68 71 86 1078
0.73710001 19.53280067 0.43430001 72 70 94 1046
0.73699999 19.52969933 0.43630001 72 70 94 1010
0.73689997 19.52840042 0.44029999 72 70 94 1060
0.73699999 19.53120041 0.44139999 72 70 94 1182
0.73699999 19.53089905 0.44430000 80 77 104 1278
0.73830003 19.53890038 0.40790001 107 103 117 942
0.73830003 19.54019928 0.40900001 107 103 117 914
0.73820001 19.53569984 0.41280001 94 94 106 1046
0.73809999 19.53380013 0.41479999 94 94 106 982
0.73809999 19.53369904 0.41670001 94 94 106 982
0.73809999 19.53369904 0.42070001 80 84 95 1000
0.73809999 19.53380013 0.42170000 80 84 95 1021
0.73799998 19.53109932 0.42370000 80 84 95 1028
0.73809999 19.53289986 0.42570001 68 71 86 1017
0.73799998 19.53269958 0.42770001 68 71 86 1032
0.73799998 19.53280067 0.43070000 68 71 86 1078
0.73790002 19.52910042 0.43360001 72 70 94 1085
0.73809999 19.53310013 0.43669999 72 70 94 1096
0.73790002 19.52980042 0.43970001 72 70 94 1089
0.73940003 19.53919983 0.41240001 81 83 98 992
0.73930001 19.53689957 0.41339999 81 83 98 1021
0.73940003 19.53879929 0.41540000 81 83 98 1017
0.73940003 19.53840065 0.41740000 66 72 86 921
0.73920000 19.53210068 0.41830000 66 72 86 892
0.73930001 19.53599930 0.41940001 66 72 86 935
0.73930001 19.53669930 0.42250001 66 72 86 1050
0.73930001 19.53590012 0.42440000 66 72 86 989
0.73909998 19.53000069 0.42829999 65 70 89 1017
0.73920000 19.53249931 0.43030000 65 70 89 992
0.73920000 19.53429985 0.43130001 65 70 89 1089
0.73920000 19.53210068 0.43630001 75 75 103 1171
