//X Y Z R G B Intensity
0.07575000 20.09724998 7.23199987 183 181 194 22696
0.07575000 20.09749985 7.23325014 183 181 194 24314
0.07575000 20.09724998 7.23400021 183 181 194 25682
0.07575000 20.09449959 7.23624992 183 181 194 24882
0.07575000 20.09550095 7.23775005 203 201 214 24375
0.07575000 20.09350014 7.23899984 203 201 214 23417
0.07575000 20.09399986 7.24049997 203 201 214 23532
0.07575000 20.09149933 7.24275017 203 201 214 23532
0.07575000 20.09074974 7.24450016 203 201 214 22910
0.07675000 20.09950066 7.22700024 153 149 163 21421
0.07675000 20.09849930 7.22749996 153 149 163 24007
0.07675000 20.09874916 7.22875023 183 181 194 26107
0.07675000 20.09799957 7.22949982 183 181 194 27146
0.07675000 20.09799957 7.23050022 183 181 194 28267
0.07675000 20.09700012 7.23225021 183 181 194 32067
0.07675000 20.09700012 7.23325014 183 181 194 33646
0.07675000 20.09600067 7.23400021 183 181 194 34125
0.07675000 20.09524918 7.23474979 183 181 194 33885
0.07675000 20.09524918 7.23699999 203 201 214 32832
0.07675000 20.09474945 7.23775005 203 201 214 32174
0.07675000 20.09300041 7.24149990 203 201 214 30925
0.07675000 20.09225082 7.24224997 203 201 214 31532
0.07675000 20.09225082 7.24450016 203 201 214 30821
0.07675000 20.09025002 7.24599981 214 212 225 27532
0.07675000 20.09000015 7.24774981 214 212 225 25750
0.07675000 20.08950043 7.24975014 214 212 225 23075
0.07775000 20.09950066 7.22424984 153 149 163 24310
0.07775000 20.10000038 7.22550011 153 149 163 25892
0.07775000 20.09874916 7.22625017 153 149 163 27775
0.07775000 20.09849930 7.22700024 153 149 163 30050
0.07775000 20.09925079 7.22849989 153 149 163 32067
0.07775000 20.09874916 7.22924995 183 181 194 32392
0.07775000 20.09799957 7.23000002 183 181 194 33646
0.07775000 20.09724998 7.23199987 183 181 194 34621
0.07775000 20.09724998 7.23299980 183 181 194 34621
0.07775000 20.09700012 7.23400021 183 181 194 34621
0.07775000 20.09625053 7.23474979 183 181 194 35657
0.07775000 20.09625053 7.23600006 183 181 194 35264
0.07775000 20.09474945 7.23649979 183 181 194 36471
0.07775000 20.09399986 7.23824978 203 201 214 36471
0.07775000 20.09300041 7.23999977 203 201 214 36192
0.07775000 20.09124947 7.24375010 203 201 214 36189
0.07775000 20.09049988 7.24650002 214 212 225 31221
0.07775000 20.08975029 7.24725008 214 212 225 31221
0.07775000 20.08975029 7.24949980 214 212 225 30335
0.07775000 20.08799934 7.25199986 214 212 225 25889
0.07875000 20.10149956 7.22450018 153 149 163 31125
0.07875000 20.10000038 7.22499990 153 149 163 30825
0.07875000 20.10000038 7.22599983 153 149 163 31853
0.07875000 20.09950066 7.22700024 153 149 163 33525
0.07875000 20.09899902 7.22774982 153 149 163 34750
0.07875000 20.09899902 7.22875023 183 181 194 34878
0.07875000 20.09849930 7.22975016 183 181 194 34250
0.07875000 20.09749985 7.23024988 183 181 194 34621
0.07875000 20.09774971 7.23274994 183 181 194 34878
0.07850000 20.09575081 7.23299980 183 181 194 35128
0.07850000 20.09550095 7.23699999 203 201 214 38375
0.07850000 20.09350014 7.23950005 203 201 214 38682
0.07850000 20.09399986 7.24074984 203 201 214 39485
0.07850000 20.09225082 7.24125004 203 201 214 38682
0.07850000 20.09325027 7.24275017 203 201 214 38842
0.07850000 20.09124947 7.24399996 203 201 214 36471
0.07850000 20.09099960 7.24725008 214 212 225 34246
0.07850000 20.09000015 7.24800014 214 212 225 34003
0.07850000 20.08850098 7.25150013 214 212 225 31328
0.07850000 20.08900070 7.25274992 214 212 225 29764
0.07850000 20.08850098 7.25374985 195 193 206 27857
0.07850000 20.08699989 7.25425005 195 193 206 25889
0.07850000 20.08774948 7.25549984 195 193 206 22967
0.07850000 20.08675003 7.25624990 195 193 206 21710
0.07975000 20.10224915 7.21899986 115 109 123 17307
0.07975000 20.10174942 7.22100019 153 149 163 27146
0.07975000 20.10174942 7.22300005 153 149 163 33767
0.07975000 20.10074997 7.22475004 153 149 163 34625
0.07975000 20.09975052 7.22550011 153 149 163 35003
0.07975000 20.10000038 7.22674990 153 149 163 35789
0.07975000 20.09874916 7.22725010 153 149 163 36192
0.07975000 20.09824944 7.22825003 153 149 163 35921
0.07975000 20.09749985 7.23000002 183 181 194 35128
0.07975000 20.09774971 7.23225021 183 181 194 34750
0.07975000 20.09625053 7.23400021 183 181 194 35789
0.07975000 20.09650040 7.23500013 183 181 194 36335
0.07975000 20.09524918 7.23675013 183 181 194 37328
0.07975000 20.09399986 7.23724985 203 201 214 37471
0.07975000 20.09375000 7.24049997 203 201 214 38221
0.07975000 20.09375000 7.24149990 203 201 214 38071
0.07975000 20.09225082 7.24300003 203 201 214 38682
0.07975000 20.09199905 7.24399996 203 201 214 37475
0.07950000 20.09025002 7.24550009 214 212 225 36750
0.07950000 20.09025002 7.24749994 214 212 225 35785
0.07975000 20.09049988 7.24875021 214 212 225 35000
0.07950000 20.08900070 7.24924994 214 212 225 34617
0.07950000 20.08824921 7.25099993 214 212 225 32828
0.07950000 20.08799934 7.25299978 195 193 206 31017
0.07950000 20.08774948 7.25425005 195 193 206 30239
0.07950000 20.08675003 7.25475025 195 193 206 29128
0.07950000 20.08625031 7.25575018 195 193 206 28689
0.07950000 20.08600044 7.25675011 195 193 206 28182
0.07950000 20.08474922 7.25850010 195 193 206 24492
0.08050000 20.10400009 7.21799994 115 109 123 18410
0.08050000 20.10199928 7.21925020 115 109 123 27071
0.08050000 20.10174942 7.22149992 153 149 163 33646
0.08050000 20.10124969 7.22324991 153 149 163 37621
0.08050000 20.10099983 7.22550011 153 149 163 37771
0.08050000 20.10025024 7.22625017 153 149 163 37332
0.08050000 20.09700012 7.23024988 183 181 194 35000
0.08050000 20.09650040 7.23099995 183 181 194 35385
0.08050000 20.09675026 7.23225021 183 181 194 35653
0.08050000 20.09675026 7.23325014 183 181 194 36614
0.08050000 20.09700012 7.23449993 183 181 194 36753
0.08050000 20.09499931 7.23474979 183 181 194 36750
0.08050000 20.09550095 7.23600006 183 181 194 36892
0.08050000 20.09575081 7.23724985 203 201 214 37039
0.08050000 20.09350014 7.23950005 203 201 214 37035
0.08050000 20.09375000 7.24074984 203 201 214 37767
0.08050000 20.09250069 7.24149990 203 201 214 39000
0.08050000 20.09250069 7.24249983 203 201 214 38685
0.08050000 20.09124947 7.24525023 214 212 225 38221
0.08050000 20.09074974 7.24599981 214 212 225 36610
0.08050000 20.09099960 7.24725008 214 212 225 35785
0.08050000 20.08925056 7.24975014 214 212 225 34003
0.08050000 20.08975029 7.25099993 214 212 225 32832
0.08050000 20.08774948 7.25349998 195 193 206 31532
0.08050000 20.08600044 7.25500011 195 193 206 32171
0.08050000 20.08575058 7.25600004 195 193 206 31635
0.08050000 20.08474922 7.25775003 195 193 206 30921
0.08050000 20.08499908 7.25899982 195 193 206 29392
0.08150000 20.10350037 7.21525002 115 109 123 20767
0.08150000 20.10350037 7.21724987 115 109 123 25550
0.08150000 20.10250092 7.21899986 115 109 123 31432
0.08150000 20.10275078 7.22025013 115 109 123 34250
0.08150000 20.10174942 7.22100019 153 149 163 36335
0.08150000 20.10025024 7.22349977 153 149 163 38528
0.08150000 20.10074997 7.22475004 153 149 163 39003
0.08150000 20.09925079 7.22525024 153 149 163 39317
0.08150000 20.10000038 7.22774982 153 149 163 39653
0.08150000 20.09899902 7.22949982 183 181 194 37921
0.08150000 20.09849930 7.23050022 183 181 194 35525
0.08150000 20.09675026 7.23099995 183 181 194 35260
0.08150000 20.09700012 7.23199987 183 181 194 36471
0.08150000 20.09600067 7.23274994 183 181 194 38375
0.08150000 20.09524918 7.23575020 183 181 194 35653
0.08150000 20.09474945 7.23649979 183 181 194 35000
0.08150000 20.09399986 7.23724985 203 201 214 35385
0.08150000 20.09474945 7.23874998 203 201 214 35789
0.08150000 20.09399986 7.23925018 203 201 214 36192
0.08150000 20.09325027 7.24025011 203 201 214 37328
