//X Y Z R G B Intensity
-0.13900000 5.30574989 0.06175000 91 75 85 585
-0.13300000 5.30800009 0.05175000 107 91 102 496
-0.13100000 5.30700016 0.05475000 67 42 61 1203
-0.12800001 5.30725002 0.05425000 84 63 78 910
-0.12800001 5.30600023 0.06300000 73 57 83 382
-0.12700000 5.31024981 0.04975000 96 80 91 557
-0.12700000 5.30849981 0.05475000 60 33 48 1867
-0.12600000 5.30975008 0.05125000 87 67 79 1232
-0.12600000 5.30824995 0.05225000 87 67 79 1246
-0.12600000 5.30700016 0.06100000 61 42 62 1275
-0.12600000 5.30450010 0.06400000 61 51 78 982
-0.12500000 5.30849981 0.05075000 70 49 58 1585
-0.12500000 5.30950022 0.05175000 70 49 58 1550
-0.12500000 5.30849981 0.05475000 63 37 48 1957
-0.12500000 5.30674982 0.05575000 63 37 48 2575
-0.12500000 5.30649996 0.06175000 56 41 64 1635
-0.12400000 5.30900002 0.05025000 71 54 64 1521
-0.12400000 5.30849981 0.05325000 64 38 49 1824
-0.12400000 5.30700016 0.06100000 58 39 58 1910
-0.12400000 5.30625010 0.06300000 56 41 64 1496
-0.12400000 5.30525017 0.06500000 50 40 65 1610
-0.12400000 5.30399990 0.06900000 52 44 68 989
-0.12300000 5.30924988 0.05375000 64 38 49 1675
-0.12300000 5.30625010 0.05875000 61 37 51 1953
-0.12300000 5.30499983 0.06575000 50 40 65 1635
-0.12300000 5.30399990 0.06675000 48 39 66 1646
-0.12200000 5.31024981 0.04625000 61 45 56 1575
-0.12200000 5.31024981 0.04825000 64 47 57 1532
-0.12200000 5.30975008 0.05225000 71 49 61 1617
-0.12200000 5.30674982 0.06000000 61 38 56 1742
-0.12200000 5.30249977 0.07200000 58 45 65 1792
-0.12125000 5.31300020 0.03775000 98 92 102 1407
-0.12125000 5.31225014 0.04175000 62 52 61 1514
-0.12125000 5.31199980 0.04275000 62 52 61 1539
-0.12100000 5.30975008 0.04575000 61 48 58 1635
-0.12100000 5.31050014 0.04875000 64 47 57 1550
-0.12100000 5.30924988 0.05275000 70 46 59 1707
-0.12100000 5.30800009 0.05475000 70 42 56 1682
-0.12100000 5.30700016 0.05575000 70 42 56 1789
-0.12100000 5.30124998 0.07575000 54 36 48 1578
-0.12025000 5.31174994 0.04325000 65 46 65 1610
-0.12000000 5.30674982 0.05800000 62 31 47 1810
