//X Y Z R G B Intensity
0.71929997 19.56380081 0.42539999 111 111 111 550.000000
0.71799999 19.52619934 0.42550001 88 87 92 1096.000000
0.71799999 19.52650070 0.42649999 88 87 92 2050.000000
0.71799999 19.52860069 0.42760000 88 87 92 3053.000000
0.71799999 19.52840042 0.42860001 88 87 92 3678.000000
0.71799999 19.52770042 0.42960000 88 87 92 3450.000000
0.71810001 19.53149986 0.43070000 88 87 92 2689.000000
0.71829998 19.53520012 0.43180001 88 87 92 1892.000000
0.71770000 19.51969910 0.43250000 88 87 92 1232.000000
0.71880001 19.54940033 0.43410000 83 81 94 789.000000
0.71969998 19.57299995 0.43570000 83 81 94 535.000000
0.71910000 19.53450012 0.42530000 88 87 92 639.000000
0.71890002 19.52790070 0.42620000 88 87 92 1453.000000
0.71869999 19.52440071 0.42719999 88 87 92 2375.000000
0.71890002 19.52960014 0.42829999 88 87 92 3325.000000
0.71869999 19.52339935 0.42919999 88 87 92 3817.000000
0.71869999 19.52370071 0.43020001 88 87 92 3296.000000
0.71890002 19.52740097 0.43120000 88 87 92 2367.000000
0.71890002 19.52829933 0.43230000 88 87 92 1635.000000
0.71920002 19.53610039 0.43340001 88 87 92 989.000000
0.71980000 19.55270004 0.43480000 83 81 94 675.000000
0.72109997 19.58880043 0.43950000 83 81 94 471.000000
0.72009999 19.53269958 0.42469999 111 111 111 542.000000
0.72000003 19.52790070 0.42559999 88 87 92 1003.000000
0.72009999 19.53059959 0.42660001 88 87 92 1978.000000
0.71969998 19.51959991 0.42739999 88 87 92 3253.000000
0.71980000 19.52260017 0.42850000 88 87 92 4392.000000
0.71969998 19.52020073 0.42940000 88 87 92 4278.000000
0.71969998 19.52090073 0.43040001 88 87 92 3282.000000
0.71990001 19.52729988 0.43160000 88 87 92 2221.000000
0.71990001 19.52680016 0.43259999 88 87 92 1375.000000
0.72000003 19.52809906 0.43360001 83 81 94 835.000000
0.72009999 19.53199959 0.43470001 83 81 94 514.000000
0.72070003 19.52400017 0.42510000 111 111 111 778.000000
0.72079998 19.52589989 0.42609999 88 87 92 1596.000000
0.72060001 19.52099991 0.42710000 88 87 92 3003.000000
0.72060001 19.52059937 0.42809999 88 87 92 4435.000000
0.72060001 19.52059937 0.42910001 88 87 92 5092.000000
0.72060001 19.52090073 0.43009999 88 87 92 4089.000000
0.72049999 19.51790047 0.43099999 88 87 92 2639.000000
0.72090000 19.52860069 0.43220001 88 87 92 1703.000000
0.72079998 19.52479935 0.43309999 88 87 92 971.000000
0.72060001 19.51969910 0.43399999 83 81 94 617.000000
0.72189999 19.52659988 0.42460001 111 111 111 682.000000
0.72189999 19.52529907 0.42550001 88 87 92 1292.000000
0.72160000 19.51709938 0.42629999 88 87 92 2635.000000
0.72180003 19.52239990 0.42750001 88 87 92 3939.000000
0.72170001 19.51989937 0.42840001 88 87 92 4867.000000
0.72180003 19.52300072 0.42950001 88 87 92 4260.000000
0.72189999 19.52529907 0.43059999 88 87 92 2925.000000
0.72170001 19.52070045 0.43149999 88 87 92 1764.000000
0.72219998 19.53459930 0.43279999 88 87 92 1067.000000
0.72250003 19.54039955 0.43390000 83 81 94 646.000000
0.72240001 19.51329994 0.42490000 100 101 106 703.000000
0.72250003 19.51810074 0.42600000 77 77 87 1446.000000
0.72270000 19.52280045 0.42710000 77 77 87 2482.000000
0.72289997 19.52790070 0.42820001 77 77 87 3739.000000
