//X Y Z R G B Intensity
-0.14000000 5.30000019 0.04900000 112 86 73 2428.000000
-0.14000000 5.30124998 0.05000000 112 86 73 2685.000000
-0.13975000 5.29799986 0.05100000 98 70 58 2582.000000
-0.13975000 5.29675007 0.05200000 98 70 58 2167.000000
-0.14000000 5.30350018 0.05300000 88 59 53 2278.000000
-0.13975000 5.29949999 0.05400000 88 59 53 2539.000000
-0.13975000 5.29825020 0.05500000 88 62 65 2621.000000
-0.14000000 5.30074978 0.05600000 88 62 65 2425.000000
-0.14000000 5.30200005 0.05700000 84 61 69 2075.000000
-0.13975000 5.29675007 0.05800000 84 61 69 1914.000000
-0.13975000 5.29575014 0.05900000 84 61 69 1585.000000
-0.14025000 5.31424999 0.06025000 84 64 73 442.000000
-0.13875000 5.29575014 0.04775000 127 104 90 1946.000000
-0.13875000 5.29799986 0.04875000 112 86 73 2575.000000
-0.13875000 5.29949999 0.04975000 112 86 73 3000.000000
-0.13875000 5.29925013 0.05075000 98 70 58 2842.000000
-0.13900000 5.30175018 0.05175000 98 70 58 2460.000000
-0.13900000 5.30350018 0.05275000 88 59 53 2271.000000
-0.13875000 5.29850006 0.05375000 88 59 53 2507.000000
-0.13875000 5.29974985 0.05475000 88 62 65 2839.000000
-0.13900000 5.30299997 0.05575000 88 62 65 2657.000000
-0.13875000 5.29799986 0.05675000 88 62 65 2528.000000
-0.13875000 5.29974985 0.05775000 84 61 69 2225.000000
-0.13900000 5.30175018 0.05875000 84 61 69 1750.000000
-0.13875000 5.30025005 0.05975000 84 64 73 1467.000000
-0.13900000 5.30074978 0.06075000 84 64 73 957.000000
-0.13900000 5.30574989 0.06175000 91 75 85 585.000000
-0.13925000 5.31500006 0.06275000 91 75 85 367.000000
-0.13800000 5.30124998 0.04600000 88 70 68 2639.000000
-0.13800000 5.30149984 0.04700000 88 70 68 2639.000000
-0.13775000 5.29699993 0.04800000 88 68 67 2635.000000
-0.13775000 5.29925013 0.04900000 88 68 67 2885.000000
-0.13800000 5.30200005 0.05000000 88 68 67 2928.000000
-0.13775000 5.29724979 0.05100000 89 65 63 2871.000000
-0.13775000 5.29949999 0.05200000 89 65 63 2875.000000
-0.13775000 5.29775000 0.05300000 83 58 61 2750.000000
-0.13775000 5.29899979 0.05400000 83 58 61 2560.000000
-0.13800000 5.30375004 0.05500000 69 43 54 2553.000000
-0.13775000 5.29624987 0.05600000 69 43 54 2557.000000
-0.13800000 5.30474997 0.05700000 79 55 71 2342.000000
-0.13800000 5.30049992 0.05800000 79 55 71 2125.000000
-0.13800000 5.30399990 0.05900000 84 63 80 1832.000000
-0.13800000 5.30350018 0.06000000 84 63 80 1335.000000
-0.13800000 5.30950022 0.06125000 84 63 80 910.000000
-0.14000000 5.38075018 0.06300000 83 69 86 146.000000
-0.13675000 5.29199982 0.04450000 90 76 73 1803.000000
-0.13699999 5.30049992 0.04575000 90 76 73 2850.000000
-0.13699999 5.30025005 0.04675000 88 70 68 2971.000000
-0.13675000 5.29775000 0.04775000 88 70 68 2717.000000
-0.13699999 5.30025005 0.04875000 88 68 67 2646.000000
-0.13675000 5.29925013 0.04975000 88 68 67 2750.000000
-0.13675000 5.29699993 0.05075000 89 65 63 2725.000000
-0.13675000 5.29899979 0.05175000 89 65 63 2850.000000
-0.13675000 5.29850006 0.05275000 83 58 61 2700.000000
-0.13675000 5.29974985 0.05375000 83 58 61 2410.000000
-0.13699999 5.30399990 0.05475000 69 43 54 2246.000000
-0.13699999 5.30224991 0.05575000 69 43 54 2532.000000
-0.13699999 5.30025005 0.05675000 69 43 54 2425.000000
-0.13699999 5.30049992 0.05775000 79 55 71 2489.000000
-0.13699999 5.30049992 0.05875000 79 55 71 2171.000000
-0.13699999 5.30049992 0.05975000 84 63 80 1553.000000
-0.13699999 5.30800009 0.06075000 84 63 80 1035.000000
-0.13725001 5.31125021 0.06175000 83 69 86 610.000000
-0.13575000 5.29675007 0.04200000 80 75 79 2721.000000
-0.13575000 5.29675007 0.04300000 80 75 79 2550.000000
-0.13575000 5.29475021 0.04400000 89 80 85 2503.000000
-0.13575000 5.29549980 0.04500000 89 80 85 2414.000000
-0.13575000 5.29775000 0.04600000 97 84 91 2310.000000
-0.13600001 5.30100012 0.04700000 97 84 91 2217.000000
-0.13600001 5.30249977 0.04800000 102 85 91 2253.000000
-0.13600001 5.30049992 0.04900000 102 85 91 2525.000000
-0.13600001 5.30074978 0.05000000 102 85 91 2328.000000
-0.13600001 5.30574989 0.05125000 97 78 84 2335.000000
-0.13600001 5.30025005 0.05200000 97 78 84 2182.000000
-0.13575000 5.29549980 0.05300000 84 63 72 2214.000000
-0.13575000 5.29825020 0.05400000 84 63 72 2196.000000
-0.13600001 5.30175018 0.05500000 68 44 60 2585.000000
-0.13600001 5.30175018 0.05600000 68 44 60 3203.000000
-0.13600001 5.30000019 0.05700000 71 46 67 3864.000000
-0.13600001 5.30275011 0.05800000 71 46 67 2589.000000
-0.13600001 5.30074978 0.05900000 71 46 67 1860.000000
-0.13600001 5.30749989 0.06000000 70 51 73 1150.000000
-0.13625000 5.31274986 0.06125000 70 51 73 800.000000
-0.13625000 5.30975008 0.06225000 79 64 87 125.000000
-0.13500001 5.30149984 0.03875000 89 93 96 2200.000000
-0.13474999 5.29575014 0.03975000 80 80 82 2725.000000
-0.13474999 5.29449987 0.04075000 80 80 82 2692.000000
-0.13474999 5.29775000 0.04175000 80 75 79 2882.000000
-0.13474999 5.29624987 0.04275000 80 75 79 3189.000000
-0.13474999 5.29500008 0.04375000 89 80 85 3057.000000
-0.13474999 5.29549980 0.04475000 89 80 85 2553.000000
-0.13474999 5.30074978 0.04575000 89 80 85 1950.000000
-0.13500001 5.30149984 0.04875000 102 85 91 1521.000000
-0.13474999 5.29675007 0.04975000 102 85 91 1721.000000
-0.13474999 5.30049992 0.05075000 97 78 84 1767.000000
-0.13500001 5.30299997 0.05175000 97 78 84 1485.000000
-0.13500001 5.30450010 0.05275000 84 63 72 1503.000000
-0.13500001 5.30375004 0.05375000 84 63 72 1571.000000
-0.13500001 5.30375004 0.05475000 68 44 60 1582.000000
-0.13474999 5.29300022 0.05550000 68 44 60 3135.000000
-0.13474999 5.29675007 0.05675000 68 44 60 7067.000000
-0.13474999 5.29750013 0.05775000 71 46 67 7464.000000
-0.13500001 5.30175018 0.05875000 71 46 67 2982.000000
-0.13500001 5.30499983 0.05975000 70 51 73 1214.000000
-0.13500001 5.31024981 0.06075000 70 51 73 703.000000
-0.13500001 5.30725002 0.06175000 79 64 87 389.000000
-0.13375001 5.29600000 0.03600000 130 135 139 2650.000000
-0.13375001 5.29650021 0.03700000 89 93 96 2371.000000
-0.13375001 5.29899979 0.03800000 89 93 96 2471.000000
-0.13375001 5.29624987 0.03900000 89 93 96 2725.000000
-0.13375001 5.29675007 0.04000000 80 80 82 2767.000000
-0.13400000 5.30000019 0.04100000 80 80 82 2842.000000
-0.13400000 5.30049992 0.04200000 80 75 79 1146.000000
-0.13400000 5.30224991 0.05000000 102 85 91 1035.000000
-0.13400000 5.30525017 0.05125000 97 78 84 910.000000
-0.13425000 5.31075001 0.05225000 97 78 84 778.000000
-0.13400000 5.30525017 0.05325000 84 63 72 1046.000000
-0.13400000 5.30600023 0.05425000 84 63 72 1046.000000
-0.13400000 5.30124998 0.05500000 68 44 60 3960.000000
-0.13375001 5.29825020 0.05600000 68 44 60 18621.000000
-0.13375001 5.29775000 0.05700000 71 46 67 15550.000000
-0.13375001 5.29549980 0.05800000 71 46 67 9842.000000
-0.13400000 5.30074978 0.05900000 71 46 67 1925.000000
-0.13400000 5.30049992 0.06000000 70 51 73 732.000000
-0.13500001 5.33974981 0.06150000 77 63 88 142.000000
-0.13275000 5.29349995 0.03575000 87 95 106 2071.000000
-0.13275000 5.29374981 0.03675000 87 95 106 2600.000000
-0.13275000 5.29650021 0.03775000 79 86 96 2432.000000
-0.13275000 5.29524994 0.03875000 79 86 96 2528.000000
-0.13300000 5.30275011 0.03975000 89 93 102 2585.000000
-0.13300000 5.30800009 0.05175000 107 91 102 496.000000
-0.13325000 5.31250000 0.05275000 83 62 77 646.000000
-0.13300000 5.30674982 0.05375000 83 62 77 832.000000
-0.13300000 5.30424976 0.05475000 69 44 63 1360.000000
-0.13275000 5.29974985 0.05575000 69 44 63 9928.000000
-0.13275000 5.29949999 0.05675000 69 44 63 16360.000000
-0.13275000 5.29899979 0.05775000 65 40 62 15628.000000
-0.13275000 5.30049992 0.05875000 65 40 62 4614.000000
-0.13300000 5.30324984 0.05975000 60 40 65 982.000000
-0.13275000 5.29099989 0.06050000 60 40 65 371.000000
-0.13175000 5.29750013 0.03300000 113 123 133 2550.000000
-0.13175000 5.29400015 0.03400000 113 123 133 2782.000000
-0.13175000 5.29524994 0.03500000 87 95 106 2728.000000
-0.13175000 5.29949999 0.03600000 87 95 106 2700.000000
-0.13175000 5.29724979 0.03700000 79 86 96 1832.000000
-0.13200000 5.30550003 0.05300000 83 62 77 353.000000
-0.13225000 5.31599998 0.05425000 83 62 77 657.000000
-0.13200000 5.30649996 0.05500000 69 44 63 1767.000000
-0.13175000 5.29899979 0.05600000 69 44 63 7803.000000
-0.13175000 5.29899979 0.05700000 65 40 62 15989.000000
-0.13175000 5.29899979 0.05800000 65 40 62 11407.000000
-0.13175000 5.29874992 0.05900000 65 40 62 2610.000000
-0.13425000 5.39349985 0.06100000 61 41 66 103.000000
-0.13075000 5.29675007 0.03175000 83 92 109 2971.000000
-0.13075000 5.29575014 0.03275000 85 94 109 3010.000000
-0.13075000 5.29650021 0.03375000 85 94 109 3050.000000
-0.13075000 5.29449987 0.03475000 85 94 109 2746.000000
-0.13124999 5.32025003 0.05300000 84 63 80 182.000000
-0.13100000 5.30550003 0.05375000 84 63 80 446.000000
-0.13100000 5.30700016 0.05475000 67 42 61 1203.000000
-0.13075000 5.29925013 0.05575000 67 42 61 7864.000000
-0.13075000 5.29899979 0.05675000 67 42 61 15107.000000
-0.13075000 5.29874992 0.05775000 63 38 59 13564.000000
-0.13100000 5.30275011 0.05875000 63 38 59 4696.000000
-0.13100000 5.30200005 0.05975000 61 41 66 971.000000
-0.13124999 5.31899977 0.06075000 61 41 66 314.000000
-0.12975000 5.29825020 0.03000000 112 121 138 3885.000000
-0.12975000 5.29374981 0.03100000 83 92 109 3582.000000
-0.12975000 5.29475021 0.03200000 83 92 109 2300.000000
-0.13000000 5.30499983 0.05300000 84 63 80 371.000000
-0.13025001 5.31449986 0.05425000 84 63 80 517.000000
-0.13000000 5.30525017 0.05500000 67 42 61 3250.000000
-0.13000000 5.30049992 0.05600000 67 42 61 16910.000000
-0.12975000 5.29874992 0.05700000 63 38 59 17010.000000
-0.12975000 5.29699993 0.05800000 63 38 59 14692.000000
-0.13000000 5.30100012 0.05900000 63 38 59 3175.000000
-0.13300000 5.42299986 0.06150000 78 64 89 128.000000
-0.12875000 5.29799986 0.02775000 118 120 141 2635.000000
-0.12875000 5.29724979 0.02875000 88 93 112 3517.000000
-0.12875000 5.29624987 0.02975000 88 93 112 4050.000000
-0.12875000 5.29624987 0.03075000 92 99 117 3489.000000
-0.13025001 5.35650015 0.05225000 110 92 106 246.000000
-0.12950000 5.32800007 0.05300000 84 63 78 410.000000
-0.12925000 5.31075001 0.05375000 84 63 78 592.000000
-0.12899999 5.30525017 0.05475000 61 37 53 1810.000000
