//U V R G B Intensity
-0.01954346 0.05278194 94 82 96 6685
-0.02075338 0.05287004 94 82 96 2532
0.02116404 0.05185051 134 127 134 7717
0.01993476 0.05167398 117 110 117 9003
0.01897650 0.05170889 117 110 117 8696
0.01797950 0.05171358 110 103 111 7864
0.01696312 0.05170315 110 103 111 8500
0.01602420 0.05175315 100 92 103 8500
0.01494977 0.05169744 100 92 103 7717
0.01399151 0.05173235 91 83 96 8078
0.01291705 0.05167661 91 83 96 9289
0.01195878 0.05171151 87 79 94 9339
0.01094244 0.05170111 87 79 94 9889
0.01002286 0.05176621 87 79 94 8678
0.00889036 0.05166518 85 76 93 8160
0.00791271 0.05168497 85 76 93 7471
0.00697379 0.05173497 83 74 93 7750
0.00593806 0.05170945 83 74 93 8678
0.00496045 0.05172926 81 73 96 8589
0.00406022 0.05180945 81 73 96 8164
0.00298580 0.05175374 81 75 101 7585
0.00202753 0.05178865 81 75 101 7028
0.00097246 0.05174803 81 75 101 7407
-0.00008262 0.05170741 81 75 101 7885
-0.00104092 0.05174229 81 75 101 9007
-0.00201853 0.05176210 84 75 102 8696
-0.00307361 0.05172148 84 75 102 7482
-0.00418676 0.05163555 85 77 101 6921
-0.00510634 0.05170065 85 77 101 7414
-0.00620011 0.05162984 88 78 103 7625
-0.00717776 0.05164963 88 78 103 7803
-0.00819410 0.05163922 91 79 103 8660
-0.00907498 0.05173451 91 79 103 8410
-0.01007198 0.05173920 91 79 103 8550
-0.01120448 0.05188772 93 79 102 7857
-0.01214340 0.05168818 93 79 102 7257
-0.01302424 0.05178350 95 80 101 7357
-0.01417609 0.05166737 95 80 101 7174
-0.01509566 0.05173247 94 79 98 7271
-0.01609266 0.05173716 94 79 98 6750
-0.01714773 0.05169654 94 80 97 6725
-0.01852948 0.05184623 94 80 97 7071
-0.01908365 0.05175124 94 82 96 7264
-0.02008065 0.05175593 94 82 96 7600
-0.02101957 0.05180593 94 82 96 7439
-0.02221015 0.05190914 96 84 96 6464
-0.02311037 0.05173979 96 84 96 5407
0.03636588 0.05058331 92 85 101 1264
0.02451802 0.05073021 115 110 117 4725
0.02354041 0.05075002 115 110 117 5235
0.02252403 0.05073959 92 87 94 6714
0.02150768 0.05072919 92 87 94 7800
0.02049134 0.05071878 90 83 91 9039
0.01955242 0.05076879 90 83 91 9339
0.01843927 0.05068286 88 81 89 8600
0.01746162 0.05070264 88 81 89 8492
0.01642592 0.05067714 88 81 89 8414
0.01562251 0.05083287 85 77 88 7789
0.01456743 0.05079225 85 77 88 7596
0.01353170 0.05076672 84 76 89 7942
0.01243793 0.05069591 84 76 89 8385
0.01146028 0.05071570 84 76 91 9060
0.01038586 0.05065998 84 76 91 9221
0.00950502 0.05075530 85 76 95 8835
0.00852737 0.05077509 85 76 95 7232
0.00633979 0.05088298 84 75 96 7296
0.00538149 0.05066832 84 75 96 7721
0.00438449 0.05067301 83 73 97 7642
0.00342622 0.05070792 83 73 97 7446
0.00250665 0.05077302 83 75 99 7107
0.00147096 0.05074752 83 75 99 7135
0.00041588 0.05070690 82 77 100 7789
-0.00056177 0.05072669 82 77 100 8053
-0.00163619 0.05092051 84 76 100 9075
-0.00253642 0.05075116 84 76 100 8178
-0.00361084 0.05069545 84 76 100 7135
-0.00468526 0.05088928 86 76 101 6407
-0.00544995 0.05082567 86 76 101 6125
-0.00665991 0.05091375 90 77 103 6725
-0.00748268 0.05080484 90 77 103 7489
-0.00857648 0.05073400 91 79 103 7435
-0.00968960 0.05089764 91 79 103 8185
-0.01074467 0.05085702 92 78 101 8864
-0.01158682 0.05073298 92 78 101 8964
-0.01256447 0.05075277 93 80 100 7825
-0.01363889 0.05094659 93 80 100 7721
-0.01453908 0.05077728 93 80 100 7567
-0.01557481 0.05075175 92 77 96 7482
-0.01657181 0.05075644 92 77 96 7342
-0.01762689 0.05096536 92 78 95 7385
-0.01854646 0.05078092 92 78 95 7792
-0.01967896 0.05092943 89 76 93 7939
-0.02071465 0.05090394 89 76 93 8414
-0.02147938 0.05084031 89 77 91 7964
-0.02253445 0.05079969 89 77 91 7128
-0.02376372 0.05087270 89 77 91 6696
-0.02464456 0.05096801 89 78 92 2589
0.02601352 0.04972501 143 138 145 814
0.02495848 0.04968442 115 110 117 6742
0.02401953 0.04973439 115 110 117 7875
0.02290641 0.04964849 92 87 94 8150
0.02200618 0.04972868 92 87 94 7853
0.02104792 0.04976359 92 87 94 8217
0.01991542 0.04966256 90 83 91 8557
0.01901519 0.04974275 90 83 91 8792
0.01803754 0.04976254 88 81 89 8782
0.01707927 0.04979745 88 81 89 8164
0.01588869 0.04965111 85 77 88 9182
0.01496912 0.04971621 85 77 88 8482
0.01395278 0.04970581 84 76 89 7635
0.01305255 0.04978600 84 76 89 7950
0.01193943 0.04970009 84 76 91 9021
0.01094244 0.04970479 84 76 91 9675
0.00996479 0.04972457 84 76 91 9685
0.00890971 0.04968395 85 76 95 8892
0.00793206 0.04970374 85 76 95 7932
0.00691571 0.04969334 84 75 96 7921
0.00587999 0.04966781 84 75 96 7103
0.00499914 0.04976313 83 73 97 8200
0.00400215 0.04976782 83 73 97 8150
0.00285030 0.04965170 83 75 99 7678
0.00189200 0.04968658 83 75 99 7278
0.00087565 0.04967617 83 75 99 7325
-0.00012135 0.04968087 82 77 100 7289
-0.00096346 0.04980640 82 77 100 7178
-0.00203792 0.04975066 84 76 100 7532
-0.00305426 0.04974025 84 76 100 7910
-0.00401253 0.04977516 86 76 101 7071
-0.00516441 0.04990855 86 76 101 6378
-0.00610333 0.04970902 90 77 103 6803
-0.00719710 0.04988775 90 77 103 7353
-0.00813602 0.04968821 91 79 103 7582
-0.00907498 0.04973819 91 79 103 7528
-0.01016875 0.04991692 91 79 103 8210
-0.01101090 0.04979288 92 78 101 8117
-0.01212401 0.04970698 92 78 101 8110
-0.01319847 0.04990077 93 80 100 8050
-0.01407932 0.04974655 93 80 100 7667
-0.01513439 0.04995547 92 77 96 7246
-0.01609266 0.04974084 92 77 96 7792
-0.01708966 0.04974553 92 78 95 7500
-0.01818346 0.04992423 92 78 95 7307
-0.01894815 0.04986063 89 76 93 6975
-0.02006130 0.04977470 89 76 93 6821
-0.02103895 0.04979449 89 76 93 6775
-0.02217145 0.04994300 89 77 91 6507
-0.02309099 0.05000813 89 77 91 6921
-0.02416545 0.04995238 89 78 92 6400
-0.02518179 0.04994198 89 78 92 5571
-0.02608198 0.04977266 93 85 96 5335
-0.02754119 0.04986191 93 85 96 5392
0.02948367 0.04869533 128 122 134 4050
0.02844798 0.04866983 128 122 134 5396
0.02758648 0.04878024 128 122 134 6510
0.02651202 0.04872450 105 99 111 7228
0.02534083 0.04859328 105 99 111 7464
0.02451802 0.04873388 92 86 96 8392
0.02340491 0.04864798 92 86 96 9642
0.02248534 0.04871308 86 80 90 10328
0.02144961 0.04868755 86 80 90 8678
0.02049134 0.04872246 87 79 90 7892
0.01953304 0.04875734 87 79 90 8692
0.01855542 0.04877715 88 80 91 8517
0.01751969 0.04875163 88 80 91 7839
0.01642592 0.04868082 88 80 91 8364
0.01535147 0.04862508 89 81 94 9353
0.01435447 0.04862977 89 81 94 9053
0.01349301 0.04874021 90 82 97 7717
0.01239920 0.04866937 90 82 97 7292
0.01140220 0.04867406 90 81 98 8060
0.01059879 0.04882978 90 81 98 8117
0.00940821 0.04868344 89 80 99 8557
0.00835313 0.04864282 89 80 99 8478
0.00739487 0.04867773 89 80 99 8407
0.00637849 0.04866730 88 79 98 8839
0.00551703 0.04877774 88 79 98 7832
0.00455872 0.04881262 86 77 98 7539
0.00344557 0.04872669 86 77 98 7400
0.00242922 0.04871629 84 76 99 8360
0.00145157 0.04873607 84 76 99 8814
0.00045458 0.04874076 83 78 100 8282
-0.00063919 0.04866995 83 78 100 7410
-0.00163619 0.04867465 85 77 100 8021
-0.00251703 0.04876996 85 77 100 8228
-0.00374634 0.04884295 85 77 100 8014
-0.00462718 0.04868872 86 78 101 7360
-0.00566291 0.04891274 86 78 101 6885
-0.00652441 0.04877361 87 77 101 6817
-0.00765691 0.04867258 87 77 101 7000
-0.00857648 0.04873768 90 78 100 8092
-0.00961217 0.04871218 90 78 100 8685
-0.01062852 0.04870178 91 78 98 8675
-0.01160617 0.04872156 91 78 98 8082
-0.01266124 0.04893048 92 79 99 8132
-0.01360016 0.04873095 92 79 99 8382
-0.01471332 0.04889455 92 79 99 8053
-0.01571032 0.04889925 94 79 98 7989
-0.01662989 0.04871480 94 79 98 7889
-0.01756881 0.04876481 92 79 97 7775
-0.01866258 0.04894354 92 79 97 7778
-0.01960150 0.04874400 90 77 95 6646
-0.02075338 0.04887739 90 77 95 6692
-0.02173100 0.04889721 87 76 92 7303
-0.02266995 0.04894718 87 76 92 7989
-0.02366695 0.04895187 87 76 92 7360
-0.02470264 0.04892638 85 77 92 6178
-0.02573837 0.04890085 85 77 92 6092
-0.02658048 0.04877684 86 80 94 5878
-0.02763556 0.04898576 86 80 94 6525
-0.02863256 0.04899046 91 85 97 3560
0.03013702 0.04781563 158 152 166 5882
0.02890774 0.04763911 128 122 134 6939
0.02791075 0.04764380 128 122 134 8257
0.02701052 0.04772399 105 99 111 8632
0.02609098 0.04778912 105 99 111 8339
0.02503591 0.04774850 92 86 96 8242
0.02405826 0.04776828 92 86 96 7560
0.02311934 0.04781829 86 80 90 8167
0.02198684 0.04771726 86 80 90 7946
0.02104792 0.04776726 86 80 90 6742
0.01999284 0.04772664 87 79 90 7353
0.01893777 0.04768602 87 79 90 7910
0.01813435 0.04784174 88 80 91 8371
0.01698250 0.04772562 88 80 91 8432
0.01590804 0.04766988 89 81 94 8221
0.01494977 0.04770479 89 81 94 8164
0.01387535 0.04789862 90 82 97 8971
0.01282028 0.04785799 90 82 97 8182
0.01209428 0.04782458 90 81 98 8128
0.01103921 0.04778396 90 81 98 7575
0.00996479 0.04772825 90 81 98 7471
0.00894844 0.04771784 89 80 99 7550
0.00800952 0.04776785 89 80 99 8439
0.00687698 0.04791633 88 79 98 9353
0.00605422 0.04780742 88 79 98 8553
0.00497980 0.04775171 86 77 98 7803
0.00396345 0.04774130 86 77 98 7160
0.00288899 0.04793510 84 76 99 7975
0.00200815 0.04778088 84 76 99 8482
0.00103054 0.04780069 84 76 99 8164
-0.00004392 0.04774495 83 78 100 7921
-0.00115704 0.04790858 83 78 100 7660
-0.00211534 0.04794346 85 77 100 8221
-0.00315103 0.04791797 85 77 100 8607
-0.00422549 0.04786222 86 78 101 8510
-0.00506761 0.04798776 86 78 101 8371
-0.00610333 0.04796223 87 77 101 7960
-0.00713903 0.04793673 87 77 101 7775
-0.00807798 0.04798671 90 78 100 8371
-0.00922983 0.04787059 90 78 100 8000
-0.01005259 0.04801122 90 78 100 8485
-0.01116575 0.04792528 91 78 98 7775
-0.01208532 0.04799038 91 78 98 7596
-0.01308232 0.04799507 92 79 99 7878
-0.01409866 0.04798467 92 79 99 8871
-0.01519247 0.04791383 94 79 98 8900
-0.01618947 0.04791852 94 79 98 8485
-0.01710900 0.04798365 92 79 97 7432
-0.01820281 0.04791281 92 79 97 7160
-0.02019681 0.04792220 90 77 95 7328
-0.02119380 0.04792689 90 77 95 7646
-0.02221015 0.04791649 87 76 92 8864
-0.02311037 0.04799668 87 76 92 8996
-0.02406864 0.04803159 85 77 92 7464
-0.02564397 0.04778070 85 77 92 6978
-0.02614006 0.04798056 86 80 94 6860
-0.02754119 0.04786559 86 80 94 7721
-0.02811471 0.04800504 91 85 97 8060
-0.02903428 0.04807014 91 85 97 7528
-0.03055153 0.04786457 96 88 99 5539
0.04148637 0.04667292 102 96 106 3310
0.03245531 0.04666983 149 144 164 4625
0.03159382 0.04678024 122 118 135 5435
0.03048066 0.04669431 122 118 135 6671
0.02959982 0.04678963 95 91 106 7567
0.02856409 0.04676410 95 91 106 9096
0.02752840 0.04673860 95 91 106 9132
0.02660883 0.04680370 84 80 95 8496
0.02543760 0.04667246 84 80 95 8410
0.02434383 0.04685119 88 82 96 8539
0.02359849 0.04680268 88 82 96 7471
0.02254341 0.04676206 90 84 96 7167
0.02143026 0.04667613 90 84 96 6553
0.02039453 0.04665060 82 76 88 6571
0.01933946 0.04685953 82 76 88 7589
0.01849734 0.04673552 84 78 90 8396
0.01753904 0.04677040 84 78 90 8342
0.01654204 0.04677509 84 78 90 7396
0.01554504 0.04677978 87 79 94 6771
0.01458678 0.04681469 87 79 94 7282
0.01347363 0.04672876 88 80 95 7892
0.01249601 0.04674857 88 80 95 8217
0.01153771 0.04678345 87 78 95 8157
0.01046328 0.04672774 87 78 95 7035
0.00942756 0.04670221 85 76 95 6817
0.00846929 0.04673712 85 76 95 7171
0.00751102 0.04677203 85 76 95 8653
0.00649464 0.04676160 85 73 93 8467
0.00542022 0.04670589 85 73 93 8053
0.00440387 0.04694502 81 72 91 8392
0.00336814 0.04691950 81 72 91 8950
0.00240988 0.04695441 86 78 99 8796
0.00150965 0.04678506 86 78 99 8421
0.00051265 0.04678975 84 79 99 7232
-0.00058112 0.04671894 84 79 99 7021
-0.00165554 0.04691277 86 78 99 7432
-0.00259449 0.04696274 86 78 99 7589
-0.00359149 0.04696743 86 78 99 8417
-0.00466591 0.04691172 87 78 99 8835
-0.00570161 0.04688622 87 78 99 8864
-0.00667926 0.04690601 89 77 99 8225
-0.00767625 0.04691070 89 77 99 7835
-0.00859583 0.04697580 89 77 97 8057
-0.00957348 0.04674604 89 77 97 8335
-0.01162552 0.04695968 90 77 97 8907
-0.01268059 0.04691906 91 78 98 8625
-0.01354209 0.04677993 91 78 98 8653
-0.01451974 0.04679972 91 78 98 9421
-0.01557481 0.04700864 92 79 99 9171
-0.01666858 0.04693783 92 79 99 8042
-0.01756881 0.04701802 92 79 99 7639
-0.01862388 0.04697740 92 79 99 6900
-0.01969831 0.04692169 91 78 98 7453
-0.02075338 0.04688107 91 78 98 8060
-0.02167296 0.04694617 88 77 94 7214
-0.02255380 0.04704148 88 77 94 7428
-0.02357014 0.04703108 88 77 94 7896
-0.02472199 0.04691496 85 76 93 6778
-0.02556414 0.04704046 85 76 93 6210
-0.02671598 0.04692434 86 79 95 6425
-0.02761621 0.04700453 86 79 95 7089
-0.02869063 0.04694882 89 82 98 7099
-0.02962955 0.04699882 89 82 98 7360
-0.03158486 0.04703840 93 85 100 3432
0.03297316 0.04568442 149 144 164 6489
0.03189874 0.04562870 149 144 164 6914
0.03088239 0.04561830 122 118 135 6589
0.02998217 0.04569849 122 118 135 7750
0.02906259 0.04576359 95 91 106 8635
0.02804625 0.04575319 95 91 106 9125
0.02706860 0.04577298 84 80 95 8628
0.02595548 0.04568707 84 80 95 8307
0.02507460 0.04578236 88 82 96 8071
0.02394210 0.04568133 88 82 96 7503
0.02302253 0.04574643 90 84 96 6732
0.02196749 0.04570584 90 84 96 7214
0.02083495 0.04560478 90 84 96 7082
0.01993476 0.04568501 82 76 88 7432
0.01887969 0.04564439 82 76 88 7703
0.01805692 0.04578501 84 78 90 7900
0.01704054 0.04577458 84 78 90 8321
0.01592743 0.04568868 87 79 94 7910
0.01489170 0.04566315 87 79 94 7646
0.01399151 0.04574337 88 80 95 8067
0.01291705 0.04568763 88 80 95 9092
0.01188136 0.04566213 87 78 95 9157
0.01088436 0.04566682 87 78 95 8528
0.00984863 0.04564130 87 78 95 7903
0.00892906 0.04570640 85 76 95 7857
0.00800952 0.04577152 85 76 95 7846
0.00703187 0.04579131 85 73 93 7742
0.00595745 0.04573559 85 73 93 7725
0.00490237 0.04569497 81 72 91 7650
0.00384730 0.04565435 81 72 91 7825
0.00290838 0.04570436 86 78 99 9071
0.00196946 0.04575436 86 78 99 7778
0.00095307 0.04574393 86 78 99 7578
-0.00014069 0.04567312 84 79 99 7553
-0.00119577 0.04563250 84 79 99 8092
-0.00211534 0.04569760 86 78 99 8764
-0.00309299 0.04571739 86 78 99 8178
-0.00408999 0.04572208 87 78 99 7746
-0.00506761 0.04574189 87 78 99 8371
-0.00608399 0.04573146 89 77 99 9257
-0.00708098 0.04573615 89 77 99 8789
-0.00813602 0.04569556 89 77 97 8175
-0.00911367 0.04571535 89 77 97 8664
-0.01018810 0.04565963 89 77 97 7750
-0.01110767 0.04572473 90 77 97 7525
-0.01206597 0.04575961 90 77 97 8117
-0.01314040 0.04570390 91 78 98 8871
-0.01405997 0.04576899 91 78 98 8796
-0.01507631 0.04575859 92 79 99 8603
-0.01613139 0.04571797 92 79 99 7821
-0.01716708 0.04569247 92 79 99 7642
-0.01824150 0.04588630 92 79 99 7028
-0.01960391 0.04580154 91 78 98 8746
-0.02011938 0.04573674 91 78 98 8825
-0.02111638 0.04574143 91 78 98 7582
-0.02199722 0.04583674 88 77 94 6925
-0.02320715 0.04567531 88 77 94 7425
-0.02422349 0.04591445 85 76 93 7789
-0.02516245 0.04571488 85 76 93 7407
-0.02650547 0.04589479 86 79 95 7357
-0.02717579 0.04570917 86 79 95 7257
-0.02857689 0.04584377 89 82 98 7271
-0.02918913 0.04570346 89 82 98 7700
-0.03020548 0.04594260 93 85 100 7074
-0.03118313 0.04571285 93 85 100 6939
-0.03223820 0.04592177 93 85 100 6014
-0.03317712 0.04572223 94 82 96 5267
0.03450739 0.04470944 131 127 150 5885
0.03343296 0.04465372 108 105 126 6746
0.03270697 0.04486985 108 105 126 7214
0.03143897 0.04466311 92 87 107 7271
0.03046132 0.04468289 92 87 107 7000
0.02934817 0.04459696 89 84 104 7578
0.02850602 0.04472246 89 84 104 8585
0.02743159 0.04466675 89 84 104 7492
0.02637652 0.04462613 92 88 105 7035
0.02547633 0.04470635 92 88 105 7007
0.02451802 0.04474123 89 85 100 7110
0.02350168 0.04473083 89 85 100 7289
0.02244661 0.04469021 85 78 94 7857
0.02150768 0.04474021 85 78 94 8410
0.02053003 0.04476000 79 72 88 8232
0.01939753 0.04465897 79 72 88 8582
0.01853604 0.04476938 82 75 91 8032
0.01740354 0.04466835 82 75 91 8221
0.01630977 0.04459755 82 75 91 8514
0.01546762 0.04472305 86 77 94 8835
0.01445128 0.04471265 86 77 94 8182
0.01339620 0.04467203 87 78 95 8210
0.01259278 0.04482775 87 78 95 8092
0.01138286 0.04466632 86 77 96 8696
0.01040521 0.04468610 86 77 96 7932
0.00946629 0.04473611 85 76 95 8407
0.00848864 0.04475589 85 76 95 8271
0.00737548 0.04466996 85 76 95 7825
0.00649464 0.04476528 86 74 94 7264
0.00542022 0.04470956 86 74 94 7182
0.00434580 0.04465385 85 76 95 7403
0.00342622 0.04471894 85 76 95 8442
0.00239049 0.04469342 87 80 98 8689
0.00139350 0.04469811 87 80 98 8464
0.00053204 0.04480855 85 81 98 9010
-0.00046496 0.04481324 85 81 98 8103
-0.00148134 0.04480281 86 79 97 7900
-0.00273000 0.04486070 86 79 97 8792
-0.00370761 0.04488051 86 79 97 8764
-0.00460784 0.04471117 87 78 97 7825
-0.00560484 0.04471586 87 78 97 7746
-0.00667926 0.04490968 89 77 97 7800
-0.00754075 0.04477055 89 77 97 8028
-0.00857648 0.04474503 89 77 97 7825
-0.00953475 0.04477994 89 77 97 8364
-0.01055109 0.04476953 90 77 97 8075
-0.01156747 0.04475910 90 77 97 7650
-0.01252574 0.04479401 89 76 96 7428
-0.01360016 0.04473830 89 76 96 7728
-0.01475201 0.04487172 89 76 96 7503
-0.01563289 0.04471746 89 76 96 7264
-0.01661050 0.04473728 89 76 96 7307
-0.01770431 0.04491598 89 77 97 7071
-0.01877873 0.04486026 89 77 97 7835
-0.01971765 0.04491027 89 77 97 8328
-0.02061788 0.04474092 89 77 97 8285
-0.02161488 0.04474561 85 76 97 8703
-0.02265057 0.04496966 85 76 97 8014
-0.02355080 0.04480031 85 76 97 8117
-0.02466395 0.04496392 83 75 96 8300
-0.02581579 0.04484780 83 75 96 8200
-0.02675472 0.04489780 82 77 97 8203
